1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
554,940,1583,1851,2046,2692,2759,3295,3466,3579,3582,3649,3742,3758,3762,3816,3918,3952,4017,4056,4184,4209,4374,4627,5020,5037,5103,5143,5157,5163,5216,5250,5278,5333,5349,5377,5547,5827,5862,5933,6041,6055,6059,6120,6169,6291,6357,6496,6508,6550,6554,6566,6604,6636,6797,6816,6818,6927,6969,6971,6975,7012,7056,7136,1
784,1529,1690,1993,2091,2347,2537,2562,2687,2825,3118,3184,3197,3323,3370,3442,3535,3542,3578,3599,3654,3709,3764,3784,3786,3887,3935,3964,4014,4054,4133,4184,4274,4435,4512,4550,4703,4706,4717,4739,4836,4858,4904,4960,4991,5161,5299,5302,5504,5573,5637,5654,5733,5799,5829,5890,5896,6018,6103,6138,6155,6190,6193,6241,1
16,857,1278,1718,2009,2057,2126,2579,2679,2693,2805,2913,2917,3159,3246,3280,3345,3442,3503,3536,3579,3629,3786,3933,3983,4003,4066,4145,4280,4723,4802,4933,5040,5137,5151,5192,5254,5254,5678,5679,5793,5866,5914,6065,6186,6215,6251,6282,6374,6401,6414,6614,6667,6711,6732,6962,7148,7163,7224,7230,7352,7370,7370,7503,1
384,743,1151,1356,1381,1678,2320,2412,2735,2742,2919,2976,3053,3158,3437,3683,3843,3879,3882,4005,4053,4086,4177,4180,4415,4465,4479,4598,4654,4769,4872,4894,4899,5040,5130,5204,5544,5572,5596,5642,5674,5703,5786,5844,5858,5869,5892,5945,5958,6050,6099,6154,6214,6274,6310,6458,6464,6517,6549,6597,6609,6611,6635,6660,1
529,735,795,1217,1323,1857,1890,1916,2090,2519,2800,2819,3191,3263,3309,3311,3378,3617,3725,3883,3957,4277,4279,4285,4289,4367,4407,4475,4545,4547,4596,4773,4799,4923,5013,5176,5356,5358,5407,5520,5571,5645,5645,5688,5693,5944,5969,6084,6171,6218,6261,6272,6581,6648,6660,6751,6828,6867,6871,6884,6927,6970,7037,7052,1
732,2125,2223,2226,2309,2327,2465,2594,2812,2972,3104,3170,3331,3337,3339,3372,3499,3545,3720,3761,3922,3923,4016,4017,4039,4046,4135,4260,4288,4298,4371,4481,4532,4535,4599,4641,4655,4691,4840,4852,4896,4900,4935,5270,5282,5325,5538,5573,5711,5849,6014,6034,6144,6167,6299,6465,6602,6610,6683,6698,6847,6849,6892,6942,1
495,513,824,1341,1740,2024,2108,2236,2651,3077,3100,3223,3386,3442,3581,3600,3657,3707,3788,3854,3883,3898,3952,3971,4339,4350,4370,4498,4509,4598,4716,4775,4785,4800,4905,4962,4989,5059,5064,5129,5136,5187,5278,5390,5424,5459,5472,5549,5550,5554,5680,5748,5849,5880,5887,5918,6041,6052,6089,6090,6118,6124,6362,6493,1
729,1329,1767,1810,1994,2079,2098,2174,2552,2565,2702,2769,2805,2931,3170,3678,3679,3698,3977,4180,4188,4258,4292,4388,4572,4590,4639,4673,4757,4760,4844,5030,5050,5056,5162,5258,5483,5636,5680,5717,5927,5985,6019,6072,6081,6144,6242,6385,6470,6630,6660,6673,6847,6913,6951,7010,7032,7117,7162,7185,7250,7257,7275,7304,1
777,1132,1347,1418,1463,1553,1897,1936,2032,2099,2169,2421,2602,2653,3304,3701,3933,4094,4310,4454,4509,4753,4928,4944,4956,5038,5143,5191,5298,5301,5372,5451,5454,5469,5575,5810,5836,5873,5885,5938,5945,5945,6133,6178,6207,6322,6349,6529,6660,6660,6861,6920,6940,7006,7046,7059,7072,7376,7427,7561,7729,7734,7736,7765,1
914,1106,1905,2124,2157,2196,2414,2527,2616,2776,2788,2855,3138,3449,3809,4135,4145,4180,4318,4344,4351,4364,4424,4477,4543,4548,4647,4787,4788,4804,4976,5009,5037,5157,5175,5190,5226,5397,5415,5458,5529,5530,5649,5764,5802,5968,5975,5982,6005,6109,6116,6349,6371,6392,6402,6403,6466,6537,6639,6642,6784,6801,6832,6993,1
168,660,773,1264,1276,1471,1790,1966,2004,2399,2524,2593,3021,3053,3169,3295,3320,3519,3602,3641,3842,3963,4013,4029,4035,4037,4175,4465,4481,4510,4566,4693,4815,4837,4977,5053,5322,5371,5400,5501,5580,5604,5610,5638,5680,5856,5909,5911,5997,6021,6057,6115,6184,6210,6308,6313,6333,6424,6477,6497,6532,6534,6568,6578,1
704,774,811,1012,1494,1632,1651,1652,2143,2185,2401,2526,2669,2688,2722,2836,2972,3118,3297,3382,3561,3808,3813,3859,3927,3950,3951,4026,4072,4214,4237,4401,4482,4574,4828,4871,5041,5048,5101,5192,5226,5243,5434,5457,5559,5567,5656,5681,5726,5731,5848,5883,5950,6115,6205,6225,6235,6282,6284,6481,6542,6555,6563,6615,1
931,1114,1304,1325,1470,1770,1846,2422,2458,2608,2869,2940,3092,3126,3191,3196,3386,3387,3663,3685,3836,3959,3984,4011,4084,4231,4311,4483,4580,4585,4656,4691,4861,4917,4962,5100,5326,5360,5458,5667,5831,5841,5890,5891,5894,6001,6007,6105,6112,6143,6209,6210,6224,6272,6359,6526,6574,6619,6629,6749,6762,6805,6825,6866,1
271,305,803,853,1618,1647,1722,1724,1853,1875,2028,2058,2235,2257,2482,2510,2782,3064,3105,3181,3186,3291,3486,3492,3519,3527,3637,3667,3671,3687,3780,3804,3807,3835,3957,3994,4096,4121,4171,4477,4490,4498,4514,4584,4625,4652,4965,5002,5102,5186,5254,5367,5417,5644,5737,5770,6066,6199,6212,6279,6280,6324,6425,6474,1
1161,1183,1234,1304,1581,1800,1983,1997,2219,2633,2682,2891,2947,3109,3109,3148,3169,3200,3378,3444,3492,3591,3699,3864,4055,4074,4273,4344,4678,4745,4756,4767,4840,5014,5025,5056,5184,5282,5504,5523,5555,5563,5587,5599,5600,5626,5684,5786,5816,5816,5846,5858,5942,5998,6053,6134,6294,6370,6398,6402,6445,6476,6595,6604,1
1218,1713,1819,2027,2333,2396,2512,2602,3093,3262,3305,3312,3530,3583,3655,3667,3689,3774,3792,3821,3994,4045,4348,4482,4493,4514,4581,4735,4758,4829,4881,4896,4930,4935,5110,5114,5137,5197,5231,5247,5351,5499,5607,5613,5663,5810,5829,5931,6013,6078,6214,6458,6645,6761,6770,6812,6830,7022,7024,7047,7140,7206,7276,7285,1
1012,1326,1698,1825,1910,1999,2039,2256,2399,2650,2870,2900,3038,3317,3406,3479,3576,3865,3872,4033,4065,4099,4174,4457,4499,4557,4677,4748,4916,4936,4938,5005,5034,5052,5087,5098,5207,5247,5249,5262,5285,5307,5324,5443,5513,5538,5674,5720,5723,5839,5934,5970,5992,6080,6140,6178,6240,6289,6352,6384,6422,6493,6635,6693,1
424,1031,1205,1480,2178,2193,2250,2354,2474,2715,2802,2851,2927,3115,3151,3294,3317,3413,3433,3549,3796,3824,3891,3926,4206,4242,4346,4375,4432,4443,4461,4475,4505,4568,4685,4719,4744,4807,4844,4989,5031,5161,5189,5198,5206,5209,5661,5785,5845,5905,5947,5995,6036,6058,6403,6430,6430,6442,6458,6562,6562,6582,6689,6716,1
1275,1673,2116,2272,2299,2418,2437,2450,2470,2567,2884,2891,2914,2933,3045,3070,3249,3296,3357,3361,3581,3651,3754,3843,3858,3887,4224,4250,4316,4366,4420,4479,4661,4759,4882,4886,4933,5009,5122,5232,5265,5479,5531,5592,5626,5892,5921,5926,5964,5974,5978,5992,6086,6207,6374,6376,6380,6415,6500,6636,6791,6843,6877,6927,1
697,1185,1338,1843,1943,2062,2363,2381,2406,2647,2848,2971,3133,3178,3224,3235,3338,3683,3880,3993,4030,4114,4136,4294,4516,4560,4619,4655,4842,4979,5005,5052,5161,5279,5295,5415,5531,5638,5713,5728,5805,5898,5934,5967,6071,6114,6124,6141,6191,6233,6253,6254,6430,6501,6519,6565,6740,6796,6852,6987,7017,7024,7064,7119,1
990,1256,1455,1792,1887,1998,2192,2213,2350,2426,2433,2742,2783,2820,2900,3010,3226,3368,3468,3602,3646,3757,3797,4190,4227,4677,4713,4843,4869,4906,4951,5094,5114,5260,5472,5509,5537,5825,5849,5849,5863,5943,6092,6123,6234,6367,6379,6413,6429,6467,6487,6565,6663,6664,6730,6738,6753,6916,6939,7091,7127,7133,7136,7181,1
87,667,889,1642,1838,1880,1998,2020,2027,2177,2216,2309,2426,2588,2718,2849,3053,3178,3189,3308,3409,3460,3604,3691,3709,3723,3793,3816,3995,4029,4171,4189,4194,4287,4311,4321,4437,4444,4450,4453,4506,4508,4562,4689,4717,4789,4874,5081,5229,5344,5378,5401,5473,5499,5511,5541,5639,5742,5766,5847,5927,6006,6067,6087,1
854,1075,1487,1656,1697,1721,1778,2320,2343,2634,2650,2824,3054,3105,3107,3253,3277,3313,3415,3630,3777,3883,4015,4310,4498,4614,4747,4798,4855,4958,5003,5113,5214,5442,5490,5624,5639,5664,5702,5745,5861,6089,6118,6128,6225,6322,6336,6356,6418,6496,6581,6607,6662,6670,6787,6855,6886,6917,6950,6971,7070,7094,7137,7146,1
790,1137,1573,1688,1749,1845,2040,2071,2133,2290,2436,2443,2628,2710,2717,2847,2891,2958,3077,3261,3401,3459,3532,3579,3596,3665,3754,3797,4176,4201,4266,4644,4768,4832,4864,4942,4946,4949,5021,5080,5129,5143,5436,5475,5482,5503,5624,5729,5731,5765,5814,5987,6018,6028,6065,6136,6140,6236,6321,6507,6527,6541,6586,6589,1
218,229,466,872,953,1312,1483,1552,1658,1840,1964,2007,2081,2113,2120,2458,2547,2739,2740,2862,2901,2937,3230,3335,3344,3453,3716,3850,4009,4067,4138,4254,4266,4312,4441,4560,4612,4650,4664,4885,4995,5003,5174,5254,5425,5430,5433,5536,5645,5746,5777,5852,5880,6112,6117,6136,6204,6223,6275,6333,6346,6520,6682,6904,1
1609,1940,2150,2293,2692,2731,2778,2930,2950,3021,3371,3426,3691,3760,3788,3834,4063,4153,4255,4311,4376,4424,4495,4498,4977,5048,5114,5134,5158,5182,5362,5468,5665,5942,5949,6043,6111,6235,6239,6245,6426,6437,6610,6659,6713,6881,6893,6952,7196,7221,7232,7298,7406,7538,7553,7639,7693,7770,7780,7860,7892,8085,8104,8215,1
692,1208,1863,1933,2004,2116,2141,2325,2424,2439,2450,2529,2706,2871,3201,3282,3301,3380,3390,3507,3797,4028,4196,4212,4253,4253,4278,4342,4360,4463,4489,4680,4683,4740,4784,4851,5002,5082,5110,5159,5303,5461,5470,5493,5514,5615,5696,5734,5757,5780,5799,5823,6037,6039,6043,6078,6106,6195,6202,6204,6491,6638,6683,6813,1
1104,1286,1305,2006,2261,2320,2480,2564,2585,3024,3107,3233,3289,3324,3348,3370,3462,3486,3627,3672,3712,3801,4054,4124,4152,4245,4278,4298,4337,4354,4573,4610,4833,4902,4973,5016,5054,5123,5239,5283,5333,5406,5538,5628,5638,5729,5934,5941,5950,5970,5982,6319,6320,6320,6390,6396,6522,6541,6592,6595,6622,6644,6687,6869,1
711,1144,1530,1835,1837,1971,2094,2589,2643,2797,2883,2909,2971,3029,3132,3250,3385,3419,3595,4001,4271,4481,4547,4609,4659,4967,5077,5323,5440,5568,5583,5636,5671,5790,5895,5895,6006,6047,6122,6149,6226,6267,6300,6391,6478,6478,6535,6710,6719,6736,6826,6861,6909,6956,6959,7106,7148,7165,7191,7205,7225,7305,7315,7332,1
174,549,713,1033,1068,1256,1397,1553,1595,1595,1702,1972,2022,2079,2117,2331,2440,2458,2489,2557,2634,2840,2850,2958,3014,3101,3129,3131,3315,3552,3577,3627,3638,3726,3799,4145,4206,4236,4287,4297,4336,4346,4355,4410,4448,4494,4524,4610,4622,4668,4686,4738,4744,4844,4972,5002,5003,5079,5111,5144,5173,5491,5530,5571,1
1166,1196,1198,1269,1354,1362,1416,1549,1584,1906,2085,2123,2165,2240,2373,2723,2734,3178,3303,3375,3428,3452,3641,3836,4065,4107,4115,4606,4691,4694,4783,4809,4863,5103,5202,5294,5310,5336,5576,5588,5691,5847,5865,5870,5957,5990,6002,6115,6180,6214,6254,6262,6284,6312,6577,6605,6607,6610,6674,6714,6874,6936,6958,7163,1
586,843,908,1084,1619,1724,1960,2508,2657,3064,3510,3574,3658,3781,4009,4256,4283,4284,4339,4375,4408,4419,4547,4569,4609,4697,4890,4908,4919,4990,5005,5095,5329,5355,5420,5439,5527,5532,5677,5680,5778,5789,5852,5861,5887,5977,6081,6230,6280,6347,6358,6442,6499,6568,6681,6754,6857,6914,7040,7102,7190,7246,7255,7375,1
181,182,551,910,1113,1236,1402,1646,1716,1776,1784,1850,1910,2103,2297,2468,2619,2657,2757,3076,3208,3373,3373,3432,3603,3630,3639,3744,4011,4072,4140,4160,4218,4392,4438,4528,4531,4582,4681,4735,4791,4869,4912,4940,5012,5146,5193,5244,5349,5354,5454,5507,5526,5646,5764,5772,5774,5877,6043,6120,6131,6301,6305,6348,1
538,1136,1441,1681,1728,1827,1860,2169,2540,2631,3005,3174,3285,3456,3799,3875,3964,3993,4015,4026,4041,4068,4070,4186,4270,4275,4281,4343,4728,4784,4840,4876,4972,4980,4994,5106,5192,5254,5277,5288,5342,5373,5444,5476,5526,5669,5753,5899,5934,5938,5999,6011,6246,6326,6329,6411,6478,6497,6518,6550,6572,6682,6763,6944,1
96,150,484,703,1502,2053,2417,2630,2966,3016,3207,3339,3372,3421,3621,3861,3863,4103,4119,4383,4473,4528,4571,4831,4935,4964,4968,5371,5375,5407,5665,5717,5794,5894,5926,5984,5992,6002,6002,6037,6077,6079,6231,6482,6496,6508,6575,6589,6622,6690,6709,6755,6788,6818,6895,6935,6976,7090,7425,7460,7476,7521,7590,7594,1
1414,1556,1579,1626,2116,2517,2807,2946,3379,3401,3886,4132,4248,4278,4457,4704,4733,4789,5143,5180,5181,5276,5370,5442,5747,5813,5814,5847,5917,6006,6017,6053,6094,6333,6383,6431,6494,6531,6556,6791,6838,6879,6920,6982,6998,7002,7084,7110,7209,7213,7372,7400,7433,7453,7468,7490,7507,7666,7746,7771,8067,8089,8093,8186,1
346,589,1080,1554,1899,1997,2527,2543,2578,2900,3076,3128,3173,3371,3414,3503,3913,3927,4004,4013,4026,4071,4113,4118,4129,4179,4186,4265,4296,4307,4478,4481,4547,5069,5255,5274,5314,5397,5397,5438,5510,5547,5621,5792,5837,5869,5875,6025,6037,6047,6122,6155,6194,6241,6296,6369,6442,6443,6514,6650,6724,6847,6876,6930,1
998,1005,1310,1713,1787,1935,1946,1965,2288,2499,2532,2543,2614,2626,2781,3179,3220,3251,3640,3709,3808,3819,3837,3890,3951,4131,4165,4185,4449,4493,4504,4508,4555,4660,4686,4810,4975,5011,5042,5201,5232,5268,5306,5315,5318,5430,5430,5513,5539,5571,5616,5628,5704,5768,5780,5887,5988,6036,6080,6172,6365,6418,6513,6626,1
546,949,990,1574,1584,2116,2314,2560,2672,2712,2721,2727,2852,2923,2939,3160,3363,3436,3693,3747,3825,4003,4054,4097,4149,4213,4232,4486,4857,4912,4951,4953,5033,5048,5079,5093,5137,5168,5212,5418,5442,5447,5477,5492,5594,5595,5617,5887,5893,5893,5896,5924,5976,5994,6001,6080,6304,6415,6424,6428,6481,6505,6557,6622,1
96,323,696,1229,2130,2279,2374,2423,2599,2625,2704,3162,3248,3614,3816,4118,4175,4539,4556,4610,4652,4737,4891,4935,4998,5106,5162,5316,5346,5346,5363,5419,5455,5485,5485,5488,5520,5578,5604,5631,5645,5652,5699,5743,5762,5905,5935,5952,5968,5990,6058,6080,6155,6167,6293,6434,6439,6695,6806,6830,6849,6907,6911,6927,1
1060,2077,2388,2407,2453,2607,2862,2963,3113,3144,3250,3315,3352,3398,3530,3707,3829,3856,3952,4046,4235,4308,4433,4494,4544,4648,4650,4864,4962,4989,5036,5099,5319,5400,5487,5505,5555,5614,5685,5710,5728,5804,5837,5993,6119,6162,6231,6291,6295,6407,6408,6458,6650,6725,6761,6798,6827,6857,6942,7080,7177,7206,7248,7294,1
303,488,868,1262,1295,1619,1635,1637,1867,1944,1964,1991,2211,2248,2275,2370,2480,2805,2945,2999,3040,3306,3317,3337,3439,3595,3658,3662,3668,3680,3704,3848,3898,4003,4024,4067,4124,4273,4278,4285,4341,4357,4416,4589,4609,4614,4641,4657,4678,4740,4742,4790,4793,4808,4829,4846,4897,4939,4991,5080,5101,5107,5157,5177,1
786,1016,1270,1311,1364,1365,1514,1669,1798,1805,1850,2104,2364,2438,2450,2451,2622,2755,2840,2888,2915,3011,3222,3251,3384,3390,3626,3634,3685,3795,4062,4080,4199,4337,4375,4397,4463,4473,4721,4865,5011,5023,5150,5152,5172,5348,5360,5385,5386,5392,5403,5465,5489,5650,5822,5913,5946,5958,6006,6083,6101,6236,6292,6399,1
1165,1311,1346,1651,1962,2308,2365,2462,2497,2507,2772,2778,2851,2959,3036,3442,3707,3741,3747,3811,3819,4230,4271,4294,4296,4398,4487,4591,4619,4636,4715,4814,4916,5052,5084,5329,5374,5379,5383,5607,5631,5656,5722,5740,6027,6078,6130,6133,6150,6154,6180,6227,6316,6351,6381,6441,6445,6446,6547,6635,6678,6685,6719,6780,1
866,1126,1252,1392,1402,1669,1770,1837,1989,2048,2116,2124,2149,2242,2514,2909,2933,3108,3180,3355,3479,3596,3668,3670,3779,3799,3856,4100,4273,4325,4356,4507,4573,4670,4873,4910,5007,5125,5177,5303,5322,5380,5416,5471,5558,5595,5628,5643,5757,5814,5887,5942,5942,5947,5950,5955,5996,6163,6171,6233,6283,6286,6306,6403,1
551,1144,2085,2404,2461,2884,2903,3026,3120,3219,3339,3373,3448,3519,3543,3639,3890,4037,4084,4261,4475,4479,4780,4819,4952,4985,4993,4993,5025,5035,5123,5141,5288,5460,5702,5833,5879,5957,6032,6345,6367,6410,6459,6523,6631,6684,6786,6891,7017,7083,7092,7164,7219,7271,7399,7405,7411,7466,7478,7483,7570,7584,7616,7620,1
128,269,1066,1562,1709,1903,1926,2275,2275,2432,2526,2609,2648,2741,2785,2855,2950,2989,3066,3069,3177,3444,3498,3554,3568,3666,3832,3882,3889,3974,4148,4210,4232,4254,4293,4326,4650,4954,4999,5132,5262,5289,5517,5524,5556,5600,5601,5630,5823,5951,5980,6139,6226,6267,6275,6279,6371,6389,6390,6599,6626,6646,6722,6787,1
229,655,949,1136,1186,1234,1358,1420,1421,1561,1816,1962,2155,2301,2405,2550,2663,2834,3123,3123,3470,3638,3694,3812,3853,4018,4203,4462,4472,4499,4630,4700,4700,4706,4721,4742,4908,4926,4930,5048,5119,5170,5210,5341,5365,5955,5988,5996,5996,6011,6072,6103,6266,6338,6378,6380,6381,6433,6472,6493,6511,6558,6709,6748,1
417,1448,1844,1899,2072,2242,2247,2300,2308,2393,2442,2463,2481,2500,2548,2701,2714,2853,2900,2997,3290,3321,3385,3558,3558,3595,3687,3866,4142,4273,4470,4577,4606,4636,4658,4665,4740,4755,4765,4901,4971,4981,4987,5001,5157,5172,5247,5322,5369,5374,5414,5497,5503,5588,5645,5721,5737,5782,5788,5901,5937,5957,5968,6084,1
543,679,1031,1462,1890,2090,2208,2348,2413,2470,2492,2529,2543,2718,2726,2762,2801,2902,2938,2953,2978,2998,3021,3148,3186,3218,3226,3367,3380,3387,3453,3902,4217,4222,4298,4368,4438,4481,4481,4554,4613,4635,4645,4786,4814,4850,4901,4902,4957,4981,5024,5075,5135,5155,5204,5275,5330,5340,5420,5445,5446,5460,5540,5557,1
219,384,848,943,1024,1195,1215,1912,2043,2185,2199,2613,2631,2734,2850,2957,2960,2966,2992,3205,3467,3506,3532,3554,3613,3626,3684,3818,3937,3985,4227,4262,4309,4387,4444,4603,4619,4643,4702,4720,4923,4974,5003,5020,5040,5071,5097,5138,5143,5195,5204,5205,5235,5270,5286,5295,5355,5390,5402,5429,5485,5500,5516,5562,1
419,818,1327,1533,1608,1758,1828,1993,2172,2197,2224,2345,2387,2426,2574,2622,2656,2785,2920,3032,3049,3051,3227,3272,3476,3483,3501,3511,3552,3755,3778,4272,4273,4284,4301,4343,4447,4468,4570,4642,4657,4677,4720,4806,5101,5286,5340,5379,5401,5806,5914,5916,6013,6076,6096,6113,6157,6273,6306,6478,6478,6610,6667,6671,1
624,1302,1325,1358,1447,1520,1678,1720,2033,2061,2131,2180,2221,2258,2323,2345,2361,2511,2608,2647,2715,2811,2908,3001,3110,3179,3331,3410,3501,3540,3698,3717,3798,3983,4021,4089,4114,4116,4186,4227,4305,4376,4450,4529,4530,4589,4731,4817,4822,4845,4895,5041,5107,5129,5313,5342,5356,5356,5394,5406,5469,5575,5599,5606,1
530,702,804,2784,3093,3409,3488,3572,3594,3615,3694,3809,3879,4069,4127,4186,4246,4256,4307,4346,4374,4388,4395,4540,4542,4743,4811,4898,5145,5219,5272,5304,5423,5576,5596,5684,5698,5710,5742,5747,5766,5777,5840,5990,6017,6073,6114,6164,6194,6228,6287,6315,6318,6357,6539,6581,6635,6732,6745,6749,6837,6851,6900,6944,1
864,1210,1353,1359,1369,1542,1627,1747,1894,1914,2158,2187,2294,2422,2480,2682,2769,2770,2987,3041,3202,3267,3309,3380,3473,3574,3600,3718,3933,3977,4081,4187,4207,4260,4553,4662,4681,4684,4752,4851,4939,5063,5283,5313,5317,5328,5354,5371,5442,5479,5481,5507,5525,5534,5578,5599,5615,5615,5632,5642,5700,5714,5734,5786,1
977,1485,1671,1819,1910,1936,2012,2077,2134,2266,2345,2365,2605,2677,2754,3031,3125,3215,3264,3422,3615,3632,3751,3782,3932,3984,4136,4273,4447,4486,4558,4768,4802,4850,4912,5133,5280,5306,5327,5422,5449,5467,5666,5698,5738,5788,5895,5897,5987,6003,6078,6120,6270,6321,6348,6459,6513,6601,6668,6672,6763,6894,6905,7008,1
516,852,935,1167,1233,1600,1621,1812,1853,1937,2167,2910,2958,3110,3137,3157,3218,3367,3379,3431,3723,3838,3880,3887,3904,3946,3968,4051,4058,4109,4198,4238,4244,4254,4287,4406,4415,4469,4485,4532,4539,4782,4793,4822,4883,5009,5049,5097,5240,5306,5396,5437,5494,5557,5667,5695,5696,5729,5747,5761,5812,5932,5940,5958,1
2073,2163,2525,2682,2993,3132,3251,3317,3336,3382,3497,3525,3570,3666,3774,3900,4112,4287,4288,4299,4340,4442,4458,4513,4603,4606,4668,4676,4714,4719,4928,5132,5270,5485,5486,5524,5818,5876,5928,5942,5952,5982,6027,6083,6164,6210,6291,6406,6493,6647,6694,6786,6856,6880,6909,6914,6914,7098,7129,7197,7253,7258,7331,7355,1
728,764,1080,1264,1524,1605,1981,2226,2421,2523,2577,2761,2788,2903,2950,3070,3191,3270,3289,3297,3322,3350,3357,3436,3449,3507,3535,3598,3886,3907,4004,4108,4136,4152,4193,4216,4299,4304,4375,4421,4643,4812,4820,4982,5140,5189,5238,5276,5326,5431,5489,5520,5630,5687,5695,5781,5806,5812,5836,5942,5969,6011,6064,6154,1
504,1485,1615,1683,1856,1992,2011,2872,2912,3164,3438,3448,3638,3705,3717,3810,3868,3885,3968,4258,4271,4305,4442,4509,4611,4643,4683,4684,4711,4731,4745,4748,4766,4825,4903,4953,5019,5104,5219,5289,5345,5376,5450,5517,5612,5871,5938,5962,5986,5998,6048,6098,6115,6327,6412,6630,6664,6719,6849,6908,7031,7143,7149,7252,1
183,427,1100,1455,1746,2211,2418,2749,2778,2839,3146,3152,3231,3235,3297,3339,3358,3448,3459,3540,3732,3767,3787,3797,3875,3943,4089,4123,4211,4282,4283,4305,4392,4512,4628,4742,4839,4871,4960,5166,5183,5214,5246,5360,5509,5593,5643,5664,5783,5794,5824,5827,5954,5964,6004,6025,6271,6400,6401,6453,6481,6508,6523,6562,1
344,557,678,879,942,1039,1476,1569,1627,1711,1928,2072,2226,2391,2474,2852,2896,2922,3012,3256,3328,3481,3647,3741,3752,3907,3990,4197,4223,4245,4368,4570,4622,4654,4777,4917,4961,5092,5121,5148,5151,5271,5311,5387,5405,5586,5666,5671,5830,5906,5998,6088,6110,6140,6168,6182,6421,6435,6540,6549,6593,6739,6765,6801,1
59,1297,1596,2072,2251,2323,2573,2632,2668,2697,2776,2816,2928,3151,3321,3446,3455,3593,3941,3996,4030,4124,4126,4322,4365,4384,4409,4424,4721,4759,4763,4908,4927,4982,4986,5020,5064,5138,5198,5223,5231,5303,5318,5363,5395,5443,5459,5643,5653,5722,5753,5758,5800,5836,5918,5966,6079,6100,6152,6196,6278,6410,6494,6589,1
59,1297,1596,2072,2251,2323,2573,2632,2668,2697,2776,2816,2928,3151,3321,3446,3455,3593,3941,3996,4030,4124,4126,4322,4365,4384,4409,4424,4721,4759,4763,4908,4927,4982,4986,5020,5064,5138,5198,5223,5231,5303,5318,5363,5395,5443,5459,5643,5653,5722,5753,5758,5800,5836,5918,5966,6079,6100,6152,6196,6278,6410,6494,6589,1
571,710,1171,1304,1339,1511,1671,1821,1881,1956,2081,2343,2384,2405,2472,2583,2620,2720,2730,2778,2935,2945,3281,3390,3471,3484,3611,3612,3682,3776,3821,3959,3980,4006,4138,4140,4146,4192,4218,4261,4294,4394,4478,4490,4702,4821,4947,4955,5068,5120,5142,5223,5242,5269,5272,5322,5330,5435,5436,5686,5748,5763,5913,5949,1
410,1110,1113,1248,1443,1480,1632,1676,1824,2093,2212,2320,2758,2892,2947,3094,3442,3494,3522,3554,3746,3888,3974,3987,4066,4124,4155,4589,4603,4751,4859,4915,4917,4942,5040,5112,5258,5281,5311,5316,5327,5349,5379,5427,5428,5476,5496,5578,5700,5722,5744,5751,5752,5835,5900,5920,5940,6024,6116,6142,6184,6216,6232,6308,1
508,1107,1413,1430,1728,1850,2023,2214,2250,2305,2358,2449,2518,2714,2714,2724,2777,2871,2971,2983,3003,3073,3259,3261,3430,3444,3646,3890,4436,4474,4617,4617,4649,4708,4734,4755,4762,4893,5033,5167,5237,5309,5614,5764,5767,5911,6056,6129,6147,6183,6190,6201,6216,6316,6442,6451,6517,6553,6663,6692,6768,6791,6836,6877,1
