1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
5.54E-05,9.40E-05,0.000158349,0.000185109,0.000204603,0.000269281,0.000275984,0.000329552,0.000346673,0.000357912,0.000358281,0.000364951,0.000374231,0.000375835,0.000376291,0.000381607,0.000391893,0.000395294,0.000401784,0.000405608,0.000418435,0.000420917,0.000437443,0.000462736,0.000502014,0.000503786,0.000510391,0.000514379,0.000515797,0.00051632,0.00052163,0.00052501,1
7.84E-05,0.000152918,0.000169028,0.000199396,0.000209151,0.000234743,0.000253762,0.000256271,0.000268739,0.000282599,0.000311843,0.000318439,0.000319779,0.000332329,0.000337042,0.000344221,0.0003535,0.000354244,0.000357898,0.000359999,0.000365443,0.000370925,0.000376407,0.000378407,0.000378663,0.000388726,0.00039358,0.000396413,0.000401491,0.000405416,0.000413313,0.000418411,1
1.63E-06,8.57E-05,0.000127846,0.000171863,0.000200945,0.000205773,0.000212607,0.000257988,0.000267975,0.000269364,0.000280523,0.000291313,0.000291755,0.000315917,0.000324637,0.000328006,0.000334553,0.0003442,0.000350317,0.000353686,0.000357919,0.000362902,0.000378603,0.000393307,0.000398345,0.000400372,0.000406693,0.000414532,0.000428088,0.000472342,0.000480219,0.000493363,1
3.84E-05,7.43E-05,0.000115111,0.000135608,0.000138104,0.000167817,0.000232038,0.000241221,0.000273586,0.000274203,0.000291968,0.000297615,0.000305315,0.000315867,0.000343742,0.000368309,0.000384362,0.000387903,0.000388284,0.00040057,0.000405369,0.000408628,0.000417759,0.000418027,0.000441591,0.00044657,0.000447928,0.000459839,0.000465423,0.000476991,0.000487295,0.000489486,1
5.29E-05,7.35E-05,7.95E-05,0.000121733,0.000132303,0.000185702,0.000189009,0.000191647,0.000209085,0.000251938,0.000280069,0.000281999,0.00031913,0.000326393,0.000330919,0.00033113,0.000337855,0.000361729,0.000372531,0.000388342,0.000395701,0.000427776,0.000427997,0.000428502,0.000428919,0.000436703,0.000440753,0.000447557,0.00045455,0.000454789,0.000459643,0.000477393,1
7.32E-05,0.000212555,0.000222344,0.000222619,0.000230904,0.000232731,0.000246553,0.000259485,0.000281221,0.000297286,0.000310436,0.000317024,0.000333165,0.000333736,0.000333949,0.000337228,0.000349968,0.000354505,0.000372053,0.000376111,0.000392268,0.000392327,0.000401681,0.000401715,0.000403988,0.00040465,0.000413539,0.000426031,0.000428827,0.000429869,0.000437154,0.000448177,1
4.95E-05,5.13E-05,8.24E-05,0.000134121,0.000174022,0.000202405,0.000210824,0.000223626,0.000265191,0.00030779,0.000310052,0.000322332,0.000338653,0.000344258,0.000358175,0.000360006,0.000365777,0.0003707,0.000378809,0.000385426,0.000388305,0.000389819,0.000395276,0.000397154,0.00043391,0.000435063,0.000437044,0.000449811,0.000450901,0.000459838,0.000471615,0.000477515,1
7.29E-05,0.000132944,0.000176739,0.000181015,0.000199404,0.000207948,0.000209804,0.000217405,0.000255224,0.000256587,0.000270274,0.000276955,0.000280587,0.000293125,0.000317045,0.000367863,0.000367929,0.000369857,0.000397754,0.000418077,0.000418868,0.000425829,0.000429208,0.000438826,0.000457299,0.000459061,0.000463988,0.0004673,0.0004757,0.000476002,0.000484412,0.00050303,1
7.77E-05,0.000113208,0.000134755,0.000141837,0.000146379,0.000155396,0.000189752,0.000193623,0.000203232,0.00020999,0.00021697,0.000242172,0.000260235,0.000265356,0.000330412,0.000370153,0.00039337,0.000409416,0.000431059,0.000445441,0.000450916,0.000475391,0.000492848,0.0004944,0.00049565,0.000503847,0.000514371,0.000519146,0.000529838,0.000530103,0.000537207,0.000545102,1
9.14E-05,0.000110665,0.000190546,0.000212488,0.000215779,0.000219695,0.000241432,0.000252752,0.000261652,0.000277674,0.000278835,0.000285503,0.0003138,0.000344994,0.000380922,0.000413554,0.000414568,0.000418072,0.000431862,0.000434447,0.000435143,0.000436454,0.000442414,0.000447778,0.000454352,0.000454813,0.000464703,0.000478768,0.000478845,0.000480413,0.00049762,0.000500957,1
1.68E-05,6.60E-05,7.73E-05,0.000126482,0.00012761,0.000147148,0.000179055,0.000196601,0.000200489,0.000239945,0.000252413,0.000259354,0.000302119,0.000305374,0.000316915,0.0003295,0.00033209,0.000351955,0.000360299,0.000364177,0.00038429,0.000396314,0.0004013,0.000402986,0.000403541,0.000403717,0.00041754,0.000446534,0.0004481,0.000451045,0.000456676,0.000469319,1
7.04E-05,7.74E-05,8.11E-05,0.000101294,0.000149463,0.000163205,0.000165152,0.000165246,0.000214354,0.000218519,0.000240134,0.000252629,0.000266903,0.000268818,0.00027225,0.000283632,0.000297256,0.000311878,0.000329789,0.00033822,0.000356117,0.000380892,0.000381355,0.000385939,0.000392704,0.000395015,0.000395164,0.00040264,0.000407208,0.000421497,0.000423719,0.000440148,1
9.31E-05,0.000111428,0.000130487,0.000132598,0.000147085,0.000177032,0.000184603,0.000242245,0.000245877,0.000260813,0.00028697,0.00029407,0.000309273,0.000312624,0.000319198,0.000319632,0.000338676,0.00033879,0.000366345,0.000368506,0.000383603,0.000395939,0.000398488,0.000401179,0.000408473,0.000423103,0.000431102,0.000448349,0.000458005,0.000458581,0.00046566,0.000469176,1
2.71E-05,3.05E-05,8.03E-05,8.53E-05,0.000161827,0.000164778,0.000172223,0.000172409,0.000185328,0.000187554,0.000202831,0.000205835,0.000223577,0.000225727,0.000248275,0.000251037,0.000278257,0.000306458,0.000310515,0.000318187,0.000318649,0.000329188,0.000348661,0.000349275,0.000351918,0.000352715,0.000363775,0.000366741,0.000367166,0.000368728,0.000378086,0.000380461,1
0.000116197,0.0001183,0.000123489,0.000130491,0.000158183,0.000180005,0.000198385,0.000199763,0.000221982,0.000263316,0.000268265,0.000289183,0.000294736,0.000310964,0.000310969,0.000314889,0.000316982,0.000320003,0.000337863,0.000344478,0.00034927,0.000359137,0.000369937,0.000386431,0.000405584,0.000407473,0.000427345,0.000434442,0.000467856,0.000474593,0.000475624,0.000476778,1
0.000121885,0.000171353,0.00018196,0.000202786,0.00023337,0.000239661,0.000251262,0.000260207,0.000309349,0.000326209,0.000330591,0.000331269,0.000353057,0.000358361,0.00036552,0.000366714,0.000368965,0.000377489,0.000379243,0.00038219,0.000399445,0.000404538,0.000434828,0.0004482,0.000449394,0.000451493,0.000458171,0.000473524,0.000475862,0.000482902,0.000488188,0.000489694,1
0.000101291,0.000132612,0.000169893,0.000182599,0.000191063,0.000199971,0.000203936,0.000225661,0.000239996,0.000265018,0.000287022,0.000290072,0.000303864,0.000331734,0.000340644,0.00034793,0.000357634,0.000386591,0.000387244,0.00040335,0.000406503,0.000409953,0.000417489,0.000445791,0.000449904,0.000455719,0.000467787,0.000474883,0.000491607,0.000493636,0.000493824,0.00050055,1
4.24E-05,0.000103133,0.000120501,0.000148026,0.000217866,0.000219353,0.000225004,0.00023549,0.000247478,0.000271557,0.000280247,0.00028517,0.000292736,0.000311539,0.000315189,0.000329471,0.000331758,0.00034136,0.000343343,0.000354969,0.00037965,0.000382492,0.00038917,0.000392668,0.000420633,0.000424235,0.000434666,0.000437571,0.000443231,0.000444397,0.000446104,0.000447522,1
0.000127517,0.000167396,0.00021165,0.000227265,0.000229922,0.000241811,0.000243793,0.000245098,0.000247075,0.000256721,0.000288487,0.000289188,0.00029148,0.000293387,0.000304505,0.000307055,0.000324931,0.000329659,0.000335766,0.000336132,0.000358132,0.000365137,0.00037549,0.000384305,0.000385888,0.000388731,0.000422448,0.000425022,0.000431652,0.000436649,0.000442048,0.000447925,1
6.97E-05,0.000118511,0.000133846,0.000184307,0.00019433,0.00020622,0.000236358,0.000238106,0.00024064,0.000264763,0.000284823,0.000297168,0.000313387,0.00031786,0.000322434,0.000323597,0.000333865,0.000368317,0.000388012,0.000399345,0.000403016,0.000411491,0.000413611,0.000429468,0.000451667,0.000456069,0.000461946,0.000465525,0.000484297,0.000497997,0.000500501,0.000505289,1
9.90E-05,0.000125683,0.000145528,0.000179252,0.000188768,0.000199859,0.000219297,0.000221303,0.000235019,0.000242615,0.000243305,0.000274264,0.000278314,0.000282041,0.000290022,0.000301055,0.000322605,0.000336868,0.00034686,0.000360228,0.000364657,0.000375766,0.000379773,0.000419001,0.000422751,0.000467755,0.000471394,0.000484381,0.000486979,0.000490615,0.000495173,0.000509497,1
8.76E-06,6.67E-05,8.89E-05,0.000164242,0.000183812,0.000188025,0.000199892,0.000202032,0.000202724,0.000217731,0.000221623,0.000230924,0.000242674,0.000258897,0.000271832,0.000284979,0.000305378,0.00031786,0.000318908,0.000330867,0.000340928,0.000346038,0.000360471,0.000369178,0.000370908,0.000372345,0.000379359,0.000381657,0.000399562,0.000402906,0.000417159,0.00041891,1
8.54E-05,0.000107578,0.000148762,0.000165689,0.000169762,0.000172151,0.000177849,0.000232007,0.00023438,0.000263482,0.000265051,0.000282451,0.000305497,0.00031052,0.000310725,0.000325384,0.000327724,0.000331348,0.000341596,0.000363006,0.000377718,0.000388316,0.00040151,0.000431008,0.000449897,0.000461418,0.000474788,0.000479849,0.000485541,0.000495871,0.000500343,0.000511335,1
7.90E-05,0.000113726,0.00015732,0.000168873,0.000174932,0.000184533,0.000204014,0.000207146,0.000213354,0.000229034,0.00024361,0.000244342,0.000262854,0.000271067,0.000271755,0.000284734,0.00028913,0.000295874,0.000307724,0.000326167,0.000340116,0.000345997,0.000353205,0.000357985,0.000359616,0.000366516,0.000375418,0.000379734,0.000417625,0.000420173,0.000426679,0.0004644,1
2.18E-05,2.29E-05,4.66E-05,8.72E-05,9.53E-05,0.000131221,0.000148336,0.000155288,0.00016585,0.000184071,0.000196477,0.000200784,0.00020813,0.000211388,0.00021201,0.000245842,0.000254737,0.000273945,0.00027404,0.000286239,0.000290164,0.000293731,0.000323019,0.000333514,0.000334405,0.000345368,0.000371614,0.000385018,0.000400956,0.000406741,0.000413852,0.000425478,1
0.000160996,0.000194006,0.00021509,0.000229376,0.000269208,0.000273187,0.000277809,0.000293024,0.000295085,0.000302122,0.000337111,0.000342671,0.000369119,0.000376067,0.000378813,0.000383434,0.000406306,0.000415339,0.000425514,0.000431147,0.000437684,0.000442412,0.000449533,0.000449802,0.000497731,0.000504895,0.000511405,0.000513483,0.000515894,0.000518223,0.000536268,0.000546877,1
6.92E-05,0.000120866,0.000186343,0.000193354,0.000200402,0.000211627,0.00021413,0.000232578,0.000242494,0.000243944,0.000245065,0.000252956,0.000270619,0.000287191,0.000320185,0.0003282,0.000330159,0.000338058,0.000339036,0.000350749,0.000379772,0.000402808,0.000419643,0.000421223,0.000425373,0.00042539,0.000427839,0.000434235,0.000436042,0.000446396,0.000448912,0.000468092,1
0.000110421,0.000128673,0.000130552,0.000200662,0.000226107,0.000232018,0.000248034,0.000256451,0.000258513,0.00030242,0.000310742,0.000323357,0.000328918,0.000332424,0.000334822,0.000337056,0.000346277,0.000348683,0.000362751,0.000367224,0.000371285,0.000380135,0.000405411,0.000412402,0.000415271,0.000424573,0.000427868,0.000429823,0.000433784,0.000435465,0.000457348,0.000461004,1
7.11E-05,0.000114417,0.000153093,0.000183562,0.000183793,0.000197145,0.000209455,0.000258995,0.00026437,0.000279732,0.000288302,0.000290989,0.000297163,0.000302992,0.000313244,0.000325014,0.00033852,0.000341945,0.000359547,0.000400123,0.000427112,0.000448199,0.000454749,0.000460944,0.000465947,0.000496725,0.000507782,0.000532329,0.000544,0.000556803,0.000558389,0.0005636,1
1.74E-05,5.49E-05,7.13E-05,0.000103375,0.000106894,0.000125622,0.000139765,0.000155386,0.000159526,0.000159527,0.000170223,0.000197281,0.000202204,0.000207956,0.000211773,0.000233168,0.000244009,0.000245839,0.000248916,0.000255771,0.00026341,0.000284038,0.000285036,0.00029583,0.000301428,0.000310127,0.000312964,0.000313127,0.000331572,0.000355211,0.000357746,0.000362753,1
0.000116603,0.000119641,0.000119852,0.000126996,0.000135486,0.000136216,0.000141613,0.00015495,0.000158415,0.00019063,0.000208541,0.000212336,0.000216574,0.000224022,0.000237327,0.000272372,0.000273444,0.000317895,0.000330339,0.000337535,0.000342861,0.000345296,0.000364115,0.000383697,0.00040655,0.000410748,0.00041154,0.00046062,0.000469123,0.000469449,0.000478399,0.000480935,1
5.86E-05,8.43E-05,9.08E-05,0.000108435,0.000161908,0.000172466,0.000196093,0.000250813,0.000265773,0.00030643,0.000351092,0.000357459,0.000365802,0.000378187,0.000400906,0.0004256,0.000428346,0.000428415,0.000433993,0.000437588,0.000440832,0.000441955,0.000454714,0.000456984,0.00046094,0.000469712,0.000489057,0.000490806,0.00049193,0.000499029,0.000500582,0.000509589,1
1.81E-05,1.82E-05,5.51E-05,9.10E-05,0.000111309,0.000123607,0.000140235,0.000164634,0.000171694,0.000177612,0.000178416,0.000185069,0.000191088,0.00021037,0.000229783,0.00024688,0.000261937,0.000265775,0.000275771,0.000307604,0.000320838,0.000337339,0.00033735,0.00034322,0.000360305,0.000363068,0.000363905,0.000374419,0.000401159,0.000407289,0.000414016,0.00041604,1
5.38E-05,0.000113658,0.000144197,0.000168137,0.000172891,0.00018274,0.00018608,0.000216928,0.000254067,0.000263106,0.000300557,0.000317481,0.000328594,0.00034564,0.000379982,0.000387575,0.000396416,0.000399303,0.000401519,0.000402608,0.000404101,0.000406881,0.000407092,0.0004186,0.000427095,0.000427593,0.000428114,0.000434355,0.000472865,0.000478467,0.000484036,0.000487621,1
9.60E-06,1.50E-05,4.84E-05,7.03E-05,0.000150212,0.000205329,0.000241798,0.000263009,0.000296606,0.000301677,0.000320741,0.000333988,0.000337217,0.000342199,0.000362101,0.000386103,0.00038635,0.000410356,0.000411992,0.000438322,0.000447324,0.000452872,0.000457175,0.000483115,0.000493509,0.000496493,0.000496821,0.000537122,0.000537534,0.000540729,0.000566521,0.000571754,1
0.00014141,0.000155603,0.000157942,0.000162695,0.000211685,0.000251748,0.000280778,0.000294679,0.000337958,0.00034013,0.000388622,0.000413271,0.000424867,0.000427891,0.000445756,0.000470457,0.0004733,0.000478992,0.000514365,0.000518061,0.000518162,0.000527675,0.000537026,0.000544261,0.000574755,0.000581376,0.000581476,0.000584759,0.000591714,0.000600649,0.000601762,0.00060535,1
3.46E-05,5.89E-05,0.000108003,0.000155406,0.000189933,0.000199729,0.000252715,0.000254371,0.000257829,0.000290063,0.00030764,0.000312877,0.00031735,0.000337175,0.000341473,0.000350384,0.000391393,0.000392722,0.000400422,0.000401396,0.000402621,0.000407171,0.000411374,0.00041184,0.00041296,0.000417961,0.000418636,0.000426522,0.000429655,0.000430716,0.000447824,0.000448112,1
9.98E-05,0.00010053,0.000131026,0.00017139,0.000178799,0.00019353,0.000194697,0.000196591,0.000228806,0.000249935,0.000253266,0.000254337,0.000261466,0.000262658,0.00027813,0.000317925,0.000322057,0.000325122,0.000364015,0.000370992,0.000380897,0.000381919,0.00038372,0.000389051,0.000395156,0.00041314,0.000416595,0.000418531,0.00044493,0.000449355,0.000450492,0.000450815,1
5.46E-05,9.49E-05,9.90E-05,0.000157474,0.000158458,0.000211672,0.000231459,0.000256076,0.000267247,0.000271242,0.00027219,0.000272761,0.000285229,0.000292331,0.000293983,0.000316032,0.000336303,0.000343665,0.00036939,0.00037474,0.000382537,0.000400383,0.000405466,0.000409732,0.000414923,0.000421359,0.000423277,0.000448663,0.000485799,0.000491205,0.00049512,0.000495334,1
9.66E-06,3.23E-05,6.96E-05,0.000122963,0.000213042,0.000227988,0.000237449,0.000242338,0.000259985,0.000262551,0.000270488,0.000316231,0.000324867,0.000361436,0.000381672,0.000411876,0.000417525,0.00045393,0.000455694,0.000461079,0.000465239,0.000473789,0.000489105,0.000493546,0.000499806,0.000510657,0.000516248,0.000531625,0.000534642,0.000534677,0.000536334,0.000541921,1
0.000106034,0.000207773,0.000238899,0.000240754,0.000245342,0.000260795,0.000286284,0.000296314,0.000311325,0.000314429,0.000325027,0.00033157,0.00033521,0.000339831,0.000353033,0.000370749,0.000382957,0.000385689,0.000395273,0.000404632,0.000423557,0.00043086,0.000443356,0.000449451,0.000454474,0.000464851,0.00046508,0.000486402,0.000496212,0.000498923,0.000503683,0.00050999,1
3.03E-05,4.88E-05,8.68E-05,0.000126258,0.000129509,0.000161998,0.000163544,0.000163745,0.00018678,0.000194406,0.000196495,0.000199145,0.000221149,0.00022484,0.000227588,0.000237025,0.000248003,0.000280563,0.000294513,0.000299931,0.000304,0.000330693,0.000331728,0.000333799,0.000343959,0.000359576,0.000365856,0.000366282,0.000366855,0.000368065,0.00037046,0.000384807,1
7.86E-05,0.000101692,0.000127089,0.000131192,0.000136484,0.000136552,0.000151456,0.000166916,0.000179815,0.000180585,0.000185032,0.000210463,0.000236442,0.000243819,0.000245086,0.00024517,0.000262254,0.000275593,0.000284058,0.00028886,0.000291571,0.00030118,0.000322271,0.000325182,0.000338459,0.000339034,0.000362659,0.000363479,0.000368538,0.00037957,0.000406278,0.000408028,1
0.000116566,0.000131159,0.000134663,0.00016517,0.000196276,0.000230815,0.000236573,0.00024629,0.000249797,0.000250737,0.000277203,0.000277803,0.000285196,0.000295907,0.000303672,0.000344265,0.000370798,0.000374128,0.000374767,0.000381188,0.000381917,0.000423022,0.000427111,0.000429403,0.000429693,0.000439812,0.00044877,0.000459159,0.000461977,0.000463647,0.000471555,0.000481469,1
8.66E-05,0.00011263,0.000125205,0.000139254,0.00014024,0.000166914,0.000177006,0.000183773,0.000198954,0.000204804,0.000211699,0.000212483,0.000214916,0.000224245,0.000251489,0.000290993,0.000293349,0.000310841,0.000318005,0.000335555,0.000347914,0.000359636,0.000366847,0.000367051,0.000377928,0.000379931,0.000385665,0.00041005,0.000427303,0.000432568,0.0004356,0.000450719,1
5.51E-05,0.0001144,0.000208512,0.000240463,0.000246183,0.000288449,0.000290313,0.000302661,0.000312062,0.000321969,0.000333932,0.000337333,0.000344826,0.000351964,0.000354302,0.00036399,0.000389095,0.000403709,0.000408453,0.000426146,0.000447567,0.00044799,0.000478082,0.000481967,0.000495299,0.000498521,0.000499325,0.000499354,0.000502551,0.000503519,0.00051231,0.000514185,1
1.28E-05,2.69E-05,0.000106644,0.000156244,0.000170988,0.000190352,0.000192684,0.000227537,0.00022755,0.000243224,0.00025268,0.000260972,0.000264891,0.000274174,0.000278554,0.000285559,0.000295007,0.000298942,0.000306627,0.000306952,0.000317726,0.00034447,0.000349855,0.000355437,0.000356874,0.000366644,0.000383217,0.000388265,0.000388917,0.000397406,0.000414818,0.000421081,1
2.29E-05,6.55E-05,9.49E-05,0.000113613,0.000118694,0.00012349,0.000135888,0.00014203,0.000142154,0.000156128,0.000181632,0.000196273,0.000215575,0.000230112,0.000240535,0.000255,0.000266348,0.000283435,0.00031235,0.000312366,0.000347073,0.000363824,0.000369451,0.000381262,0.000385305,0.000401863,0.000420325,0.000446285,0.000447247,0.000449984,0.000463064,0.000470029,1
4.17E-05,0.000144885,0.000184467,0.000189936,0.000207292,0.000224202,0.000224749,0.000230072,0.000230812,0.000239318,0.00024422,0.000246333,0.000248109,0.000250069,0.00025486,0.000270176,0.000271465,0.000285342,0.000290047,0.000299708,0.000329049,0.000332112,0.000338575,0.000355845,0.000355884,0.000359518,0.000368749,0.000386631,0.000414273,0.000427336,0.000447051,0.000457728,1
5.43E-05,6.79E-05,0.000103159,0.00014624,0.000189046,0.000209043,0.000220876,0.000234871,0.000241364,0.000247041,0.000249215,0.000252934,0.000254322,0.000271838,0.00027261,0.000276252,0.000280151,0.000290275,0.000293833,0.000295363,0.000297867,0.000299877,0.000302181,0.000314819,0.000318696,0.000321802,0.000322666,0.000336719,0.000338089,0.000338751,0.000345395,0.000390248,1
2.19E-05,3.84E-05,8.48E-05,9.43E-05,0.000102445,0.0001195,0.00012151,0.000191251,0.000204313,0.000218549,0.000219989,0.000261325,0.00026316,0.000273483,0.000285082,0.000295712,0.000296017,0.000296659,0.000299289,0.000320519,0.000346755,0.000350691,0.000353295,0.000355401,0.000361327,0.000362668,0.000368421,0.000381835,0.000393784,0.000398586,0.000422775,0.000426296,1
4.19E-05,8.18E-05,0.000132718,0.000153316,0.00016082,0.000175853,0.000182897,0.000199349,0.000217207,0.000219738,0.00022242,0.000234501,0.000238728,0.000242676,0.000257476,0.000262299,0.000265651,0.000278538,0.000292073,0.00030321,0.000304998,0.000305154,0.000322727,0.000327243,0.000347675,0.000348373,0.000350125,0.000351102,0.000355248,0.000375595,0.000377859,0.000427255,1
6.24E-05,0.000130233,0.000132594,0.000135826,0.000144721,0.000152002,0.00016787,0.000172026,0.000203309,0.000206108,0.000213135,0.000218074,0.000222126,0.000225854,0.000232307,0.000234536,0.000236133,0.000251145,0.000260867,0.000264764,0.000271531,0.000281166,0.000290827,0.000300168,0.000311097,0.000317901,0.000333163,0.000341096,0.000350169,0.000354059,0.000369846,0.000371747,1
5.30E-05,7.02E-05,8.04E-05,0.000278443,0.000309392,0.000340928,0.000348891,0.000357274,0.000359434,0.000361526,0.000369414,0.000380958,0.00038791,0.000406943,0.000412762,0.000418616,0.000424626,0.000425656,0.00043074,0.000434659,0.000437477,0.00043884,0.000439533,0.000454077,0.000454292,0.000474374,0.000481121,0.000489835,0.000514583,0.000521953,0.00052724,0.00053045,1
8.64E-05,0.000121081,0.00013534,0.000135976,0.000136958,0.000154252,0.000162787,0.000174739,0.000189472,0.00019142,0.000215885,0.000218779,0.000229475,0.000242265,0.000248053,0.000268205,0.000276981,0.000277087,0.00029872,0.000304133,0.000320201,0.000326778,0.000330969,0.000338038,0.000347358,0.000357481,0.000360062,0.000371891,0.000393362,0.000397748,0.000408168,0.000418783,1
9.77E-05,0.000148568,0.000167169,0.000181965,0.000191015,0.000193648,0.00020122,0.000207773,0.000213451,0.000226633,0.00023456,0.000236591,0.000260597,0.000267752,0.000275423,0.000303164,0.00031258,0.000321529,0.000326496,0.000342298,0.000361559,0.000363298,0.00037517,0.000378257,0.000393253,0.000398492,0.000413672,0.000427375,0.000444716,0.000448635,0.000455884,0.000476839,1
5.16E-05,8.52E-05,9.35E-05,0.000116751,0.000123363,0.000160024,0.000162135,0.000181213,0.00018539,0.000193747,0.000216738,0.000291032,0.000295844,0.000311026,0.000313727,0.000315722,0.000321858,0.000336728,0.000337926,0.000343139,0.000372357,0.000383894,0.000388057,0.000388716,0.000390485,0.000394611,0.00039689,0.000405197,0.000405835,0.000410904,0.000419865,0.000423876,1
0.000207334,0.000216323,0.000252552,0.000268213,0.000299386,0.000313256,0.00032518,0.000331765,0.000333647,0.00033824,0.000349715,0.000352524,0.000357091,0.000366686,0.00037746,0.00039009,0.000411216,0.00042877,0.000428843,0.000429904,0.00043405,0.000444284,0.000445896,0.000451369,0.000460336,0.000460666,0.000466898,0.000467694,0.000471414,0.00047199,0.000492868,0.000513274,1
7.28E-05,7.64E-05,0.000108003,0.000126477,0.000152464,0.000160519,0.00019816,0.000222644,0.000242116,0.000252326,0.000257793,0.000276165,0.000278806,0.000290373,0.000295004,0.000307083,0.000319107,0.000327046,0.000328924,0.000329762,0.000332264,0.000335081,0.00033576,0.000343677,0.000344926,0.000350735,0.000353507,0.000359865,0.000388685,0.000390794,0.000400458,0.000410835,1
5.04E-05,0.000148509,0.00016152,0.00016837,0.000185678,0.000199284,0.00020116,0.000287289,0.000291288,0.000316477,0.000343853,0.000344881,0.000363871,0.000370555,0.000371741,0.000381003,0.000386813,0.000388514,0.000396814,0.00042583,0.000427167,0.000430529,0.000444258,0.00045091,0.000461182,0.000464396,0.00046839,0.000468483,0.000471128,0.000473187,0.000474575,0.000474889,1
1.83E-05,4.27E-05,0.000110074,0.00014553,0.00017462,0.000221133,0.000241849,0.000274925,0.000277828,0.000283964,0.000314667,0.000315248,0.00032315,0.000323548,0.000329772,0.000333932,0.000335822,0.00034487,0.000345993,0.000354039,0.000373265,0.000376739,0.000378729,0.000379764,0.000387599,0.0003943,0.000408934,0.00041231,0.000421123,0.000428219,0.000428321,0.000430538,1
3.44E-05,5.57E-05,6.78E-05,8.79E-05,9.42E-05,0.000103905,0.000147638,0.000156968,0.00016275,0.000171151,0.000192818,0.000207259,0.000222684,0.000239198,0.00024748,0.000285251,0.000289645,0.00029225,0.00030124,0.000325621,0.000332846,0.000348115,0.000364753,0.000374187,0.00037525,0.000390775,0.00039906,0.000419735,0.000422306,0.000424583,0.00043685,0.000457033,1
5.92E-06,0.000129779,0.000159698,0.000207254,0.000225108,0.000232312,0.000257301,0.00026326,0.000266863,0.000269738,0.000277616,0.000281658,0.000292884,0.00031512,0.000332107,0.000344657,0.000345536,0.000359323,0.000394115,0.0003996,0.000403084,0.0004124,0.000412639,0.000432295,0.000436559,0.000438437,0.000440935,0.000442418,0.000472135,0.000475974,0.000476369,0.000490847,1
5.92E-06,0.000129779,0.000159698,0.000207254,0.000225108,0.000232312,0.000257301,0.00026326,0.000266863,0.000269738,0.000277616,0.000281658,0.000292884,0.00031512,0.000332107,0.000344657,0.000345536,0.000359323,0.000394115,0.0003996,0.000403084,0.0004124,0.000412639,0.000432295,0.000436559,0.000438437,0.000440935,0.000442418,0.000472135,0.000475974,0.000476369,0.000490847,1
5.71E-05,7.10E-05,0.00011719,0.00013045,0.000133973,0.000151132,0.000167138,0.000182158,0.000188189,0.000195639,0.000208102,0.000234341,0.000238403,0.000240539,0.00024724,0.000258332,0.000262065,0.000272017,0.00027306,0.000277827,0.000293512,0.00029459,0.000328124,0.000339056,0.000347167,0.00034847,0.00036117,0.000361201,0.00036824,0.0003776,0.000382107,0.00039597,1
4.10E-05,0.000111049,0.000111349,0.0001248,0.000144347,0.000148041,0.000163208,0.000167636,0.000182402,0.000209373,0.000221217,0.000232053,0.000275834,0.000289232,0.000294755,0.000309497,0.000344211,0.000349455,0.000352259,0.000355441,0.00037466,0.000388866,0.000397459,0.000398783,0.000406651,0.0004124,0.000415558,0.000458968,0.000460336,0.000475115,0.000485969,0.000491588,1
5.08E-05,0.000110778,0.000141327,0.00014309,0.000172847,0.000185077,0.000202314,0.000221429,0.000225087,0.000230576,0.000235831,0.000244965,0.000251827,0.00027143,0.000271471,0.000272491,0.000277745,0.000287198,0.000297157,0.000298383,0.000300364,0.0003073,0.000325964,0.000326163,0.000343021,0.000344478,0.000364699,0.000389081,0.000443669,0.000447486,0.000461709,0.000461751,1
