1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,
5570,13178,17729,22583,22897,24631,29903,32746,37924,38969,41158,41757,46206,47083,48519,50478,52050,53563,53703,54256,54914,54941,56452,56545,56753,57424,58836,59671,60622,60934,61420,61872,1,,55,131,177,225,228,246,299,327,379,389,411,417,462,470,485,504,520,535,537,542,549,549,564,565,567,574,588,596,606,609,614,618,1,
8340,10795,11095,14454,20115,21971,24706,24728,26105,29384,30002,30714,31453,32358,35160,35278,35891,35976,36150,36835,37661,38165,39199,40065,40881,40894,44736,44908,44959,46086,46327,46801,1,,83,107,110,144,201,219,247,247,261,293,300,307,314,323,351,352,358,359,361,368,376,381,391,400,408,408,447,449,449,460,463,468,1,
7350,7950,8210,8300,13763,18317,22140,23803,24158,24346,26198,26517,30007,30179,33405,35242,36195,36446,36468,36652,40336,43508,43835,44555,44706,44852,46872,47059,47848,48674,48789,51138,1,,73,79,82,83,137,183,221,238,241,243,261,265,300,301,334,352,361,364,364,366,403,435,438,445,447,448,468,470,478,486,487,511,1,
10287,10341,18036,18866,19223,19581,19955,20676,21424,24854,25458,30239,30722,32657,33979,34088,34818,34849,36100,36578,39851,40591,40695,42430,44762,45381,46639,48519,50721,50741,50853,51693,1,,102,103,180,188,192,195,199,206,214,248,254,302,307,326,339,340,348,348,361,365,398,405,406,424,447,453,466,485,507,507,508,516,1,
12403,14619,16107,17029,17060,18008,18013,18055,20214,24527,25130,25887,26436,26509,27756,28524,30049,30739,32282,32372,32672,33222,36686,39438,39999,40129,42205,42251,42678,42800,42880,45848,1,,124,146,161,170,170,180,180,180,202,245,251,258,264,265,277,285,300,307,322,323,326,332,366,394,399,401,422,422,426,428,428,458,1,
11834,14198,17588,18581,19018,22198,22719,22760,22779,22893,26872,28717,30771,31192,34434,35618,38073,39681,39704,39897,45099,45246,45806,46312,46785,48428,48448,48950,49322,49462,50569,51174,1,,118,141,175,185,190,221,227,227,227,228,268,287,307,311,344,356,380,396,397,398,450,452,458,463,467,484,484,489,493,494,505,511,1,
12697,12975,15790,16192,23105,24960,26176,26543,27020,28608,28997,30886,31299,31468,35180,36940,37627,38222,39396,40409,41244,41704,42680,42919,45161,45947,46282,48033,48412,48529,49074,49458,1,,126,129,157,161,231,249,261,265,270,286,289,308,312,314,351,369,376,382,393,404,412,417,426,429,451,459,462,480,484,485,490,494,1,
4690,14284,17426,18248,19530,19539,20235,20485,21954,21994,22270,25756,25903,28279,30098,30327,30603,32556,36900,37537,43343,43814,44632,46176,46408,46957,47407,49090,49240,49406,50296,50920,1,,46,142,174,182,195,195,202,204,219,219,222,257,259,282,300,303,306,325,369,375,433,438,446,461,464,469,474,490,492,494,502,509,1,
19155,21806,22127,23412,23433,23676,26217,27032,27534,28334,29174,32791,33922,34062,35549,36232,37386,38411,38593,39272,41066,41945,42117,42816,43029,43704,44554,44736,47781,47804,48511,49063,1,,191,218,221,234,234,236,262,270,275,283,291,327,339,340,355,362,373,384,385,392,410,419,421,428,430,437,445,447,477,478,485,490,1,
1700,8520,12442,12925,16654,17559,17948,18470,18761,19395,23428,24215,24717,25058,25475,25704,25712,26159,26332,28340,28561,29278,30071,33971,34478,35208,39496,39715,40632,40743,43251,44376,1,,17,85,124,129,166,175,179,184,187,193,234,242,247,250,254,257,257,261,263,283,285,292,300,339,344,352,394,397,406,407,432,443,1,
3180,8190,8600,9840,9970,10744,11561,13701,15597,18139,18336,20301,28514,28943,30010,30239,33159,33492,35946,37558,38420,39885,40235,41042,41455,41888,42917,44624,45137,45138,45442,45608,1,,31,81,86,98,99,107,115,137,155,181,183,203,285,289,300,302,331,334,359,375,384,398,402,410,414,418,429,446,451,451,454,456,1,
5350,11167,15837,16625,17279,17693,17731,18211,20329,24480,24670,26912,32493,33036,34692,35872,38523,39851,39902,40260,41303,41308,41831,42973,44184,45956,47009,47134,47751,47865,48915,49849,1,,53,111,158,166,172,176,177,182,203,244,246,269,324,330,346,358,385,398,399,402,413,413,418,429,441,459,470,471,477,478,489,498,1,
7350,11135,18204,19121,21121,21302,27185,29079,30855,34204,34861,35269,36672,38430,38850,41861,43416,45005,45170,45933,48213,49501,49698,51534,51539,52349,53540,54289,54719,55759,58491,58734,1,,73,111,182,191,211,213,271,290,308,342,348,352,366,384,388,418,434,450,451,459,482,495,496,515,515,523,535,542,547,557,584,587,1,
14433,14591,15595,21561,22065,22217,24228,26908,30079,33419,33453,35357,37648,38139,39745,40464,42070,43398,44278,44384,46543,46682,47845,48453,49311,49599,49657,49980,50273,51713,51743,51971,1,,144,145,155,215,220,222,242,269,300,334,334,353,376,381,397,404,420,433,442,443,465,466,478,484,493,495,496,499,502,517,517,519,1,
10482,14437,15059,15368,15497,21849,23529,24994,27749,30156,32610,34128,35692,38677,38683,39111,39795,40311,40457,42445,42595,45359,45775,45787,46066,46167,47395,47841,49697,51830,52443,52972,1,,104,144,150,153,154,218,235,249,277,301,326,341,356,386,386,391,397,403,404,424,425,453,457,457,460,461,473,478,496,518,524,529,1,
10258,20243,20559,24432,26304,27550,28874,29760,30383,30775,31680,31687,32448,33587,34144,34333,35905,36222,37224,38052,38554,39115,39306,39780,39929,40510,40734,43668,44994,45286,46201,47792,1,,102,202,205,244,263,275,288,297,303,307,316,316,324,335,341,343,359,362,372,380,385,391,393,397,399,405,407,436,449,452,462,477,1,
5270,8840,12525,16838,17547,17699,20397,22201,22561,23891,27131,28822,29830,30784,32490,34851,35159,38360,39574,40477,42627,43533,44843,45343,45506,45611,46286,46518,46645,47582,48120,48776,1,,52,88,125,168,175,176,203,222,225,238,271,288,298,307,324,348,351,383,395,404,426,435,448,453,455,456,462,465,466,475,481,487,1,
18899,19883,22337,23943,24030,24208,26486,26513,36363,36434,38398,42930,45152,45293,45456,45596,46387,47452,47785,48626,52100,53122,53347,53700,53864,55685,55925,57468,58449,59082,59741,59759,1,,188,198,223,239,240,242,264,265,363,364,383,429,451,452,454,455,463,474,477,486,521,531,533,537,538,556,559,574,584,590,597,597,1,
8030,10678,11817,19133,19964,22934,24553,27669,30541,32986,34288,34962,37002,37731,37812,37985,39458,40191,41123,41272,42359,42525,45964,46080,47124,47921,48354,48844,50787,52221,53925,54598,1,,80,106,118,191,199,229,245,276,305,329,342,349,370,377,378,379,394,401,411,412,423,425,459,460,471,479,483,488,507,522,539,545,1,
4550,7160,11551,12392,13527,14906,16070,16476,18964,25204,28177,28361,28840,29206,30591,32031,32967,34143,34508,34974,35604,35976,37752,38275,39372,42417,42523,44919,45742,47640,48730,48893,1,,45,71,115,123,135,149,160,164,189,252,281,283,288,292,305,320,329,341,345,349,356,359,377,382,393,424,425,449,457,476,487,488,1,
16283,17543,19746,20140,21274,24932,28513,29656,31856,32727,33068,33408,33638,33703,34027,35973,35996,36540,37424,38076,39119,40444,42699,42854,44922,46076,46375,47579,47868,48928,49572,50251,1,,162,175,197,201,212,249,285,296,318,327,330,334,336,337,340,359,359,365,374,380,391,404,426,428,449,460,463,475,478,489,495,502,1,
9550,10295,16911,20887,21511,23524,25660,26599,27378,28556,30695,31911,34181,36047,36510,41506,41951,42095,42701,42828,44305,45004,46015,47163,47690,48330,48726,49877,50463,51345,51371,51722,1,,95,102,169,208,215,235,256,265,273,285,306,319,341,360,365,415,419,420,427,428,443,450,460,471,476,483,487,498,504,513,513,517,1,
8590,9940,14752,15512,19464,20706,22501,23026,24190,27055,28281,30490,32711,32963,34917,36082,36866,36958,37838,38424,39314,39318,39550,39602,39932,40826,40976,41590,41919,42853,45963,46556,1,,85,99,147,155,194,207,225,230,241,270,282,304,327,329,349,360,368,369,378,384,393,393,395,396,399,408,409,415,419,428,459,465,1,
8800,14434,16690,18756,18859,20295,21117,21599,21835,22755,22876,25361,26264,29998,30418,34452,37154,40418,41448,41960,42240,42284,42475,43086,43103,43209,43705,44015,44786,45638,47430,48767,1,,88,144,166,187,188,202,211,215,218,227,228,253,262,299,304,344,371,404,414,419,422,422,424,430,431,432,437,440,447,456,474,487,1,
5650,16755,19120,24047,25271,26979,27602,30481,32729,34612,35188,36053,36118,38210,38504,38683,39298,40428,40634,42827,42909,45571,45861,48972,48983,49019,50847,51123,51472,52010,52982,54744,1,,56,167,191,240,252,269,276,304,327,346,351,360,361,382,385,386,392,404,406,428,429,455,458,489,489,490,508,511,514,520,529,547,1,
3470,10539,12589,12871,15787,16873,21395,26648,27491,28671,30545,33587,34845,34935,36498,38310,42499,43685,45168,45848,47966,48508,50821,50856,52171,52437,52447,52839,53614,53674,54005,54508,1,,34,105,125,128,157,168,213,266,274,286,305,335,348,349,364,383,424,436,451,458,479,485,508,508,521,524,524,528,536,536,540,545,1,
4480,5960,6420,6670,7560,15405,16331,17486,18666,20564,20618,20902,26001,26065,27824,28160,28532,31432,36226,37610,38396,39457,39610,41334,41762,42777,42791,43933,46910,47029,47322,47578,1,,44,59,64,66,75,154,163,174,186,205,206,209,260,260,278,281,285,314,362,376,383,394,396,413,417,427,427,439,469,470,473,475,1,
10411,20005,20877,25137,27657,33851,34674,34724,37045,37712,40232,40840,41274,42374,42393,42509,42530,43618,44360,44901,46678,50560,51548,51745,52637,52975,53489,53504,53625,53926,54291,55073,1,,104,200,208,251,276,338,346,347,370,377,402,408,412,423,423,425,425,436,443,449,466,505,515,517,526,529,534,535,536,539,542,550,1,
14216,15295,15338,20134,20835,22235,22551,23213,25115,29149,29535,29624,30576,32017,33786,37131,37565,37715,42632,42924,44332,44405,44662,45417,45567,45638,46041,46800,46952,47196,49900,50041,1,,142,152,153,201,208,222,225,232,251,291,295,296,305,320,337,371,375,377,426,429,443,444,446,454,455,456,460,468,469,471,499,500,1,
5720,9820,13836,14913,15487,16542,19595,21302,23823,25929,27037,28055,28247,31560,32173,33150,33599,35353,35644,37322,37528,38043,38103,38665,41634,43698,44790,45680,48128,49548,49990,50480,1,,57,98,138,149,154,165,195,213,238,259,270,280,282,315,321,331,335,353,356,373,375,380,381,386,416,436,447,456,481,495,499,504,1,
6630,25282,26873,31319,32218,33000,33733,33851,34685,36066,39283,39845,41157,42852,43651,44784,46704,47592,47854,51255,55076,55649,56890,57101,57489,58168,58372,59323,59420,59874,61925,63512,1,,66,252,268,313,322,330,337,338,346,360,392,398,411,428,436,447,467,475,478,512,550,556,568,571,574,581,583,593,594,598,619,635,1,
4340,10196,11952,12450,13321,24859,25846,26121,26579,26624,27082,32002,32173,33320,33457,33718,34829,35416,35727,37003,38317,40048,42577,44119,44495,44740,45424,46647,47738,48209,48785,49439,1,,43,101,119,124,133,248,258,261,265,266,270,320,321,333,334,337,348,354,357,370,383,400,425,441,444,447,454,466,477,482,487,494,1,
2860,12450,13733,16286,26491,33523,34079,34803,35021,35511,36334,41228,42272,42333,42374,42628,43321,44280,44444,49251,52893,52966,53167,54413,55440,56441,56521,56630,56953,57181,57243,57772,1,,28,124,137,162,264,335,340,348,350,355,363,412,422,423,423,426,433,442,444,492,528,529,531,544,554,564,565,566,569,571,572,577,1,
13406,13468,14714,21903,24048,24056,24847,25261,26244,26492,27682,27744,29416,29923,30409,31107,31270,32090,32506,32769,33741,35965,36578,37221,39702,42435,43203,43846,44115,45372,46869,47488,1,,134,134,147,219,240,240,248,252,262,264,276,277,294,299,304,311,312,320,325,327,337,359,365,372,397,424,432,438,441,453,468,474,1,
3430,8740,10670,11350,14858,16557,23496,23805,27141,28334,28546,28731,31162,34411,34457,34939,37209,38336,40981,42635,44146,45394,46243,46318,46556,47173,49254,50070,52348,52950,53051,54036,1,,34,87,106,113,148,165,234,238,271,283,285,287,311,344,344,349,372,383,409,426,441,453,462,463,465,471,492,500,523,529,530,540,1,
9730,12828,19573,20033,20734,22315,22621,23606,23766,23879,27218,28787,30369,30371,31623,33339,33646,34115,35579,37705,37944,38944,39776,40450,40554,41695,43274,43961,44175,44656,45276,45322,1,,97,128,195,200,207,223,226,236,237,238,272,287,303,303,316,333,336,341,355,377,379,389,397,404,405,416,432,439,441,446,452,453,1,
13912,13973,14339,16827,17044,17253,17276,17352,17514,18316,18807,19903,21017,21342,22139,22560,25339,26983,27313,27936,28348,28840,30038,31915,32244,32750,33449,33516,33529,35232,36218,37436,0,,139,139,143,168,170,172,172,173,175,183,188,199,210,213,221,225,253,269,273,279,283,288,300,319,322,327,334,335,335,352,362,374,0,
12040,16656,16708,18239,21049,21980,22805,26763,27177,28179,31362,31664,31887,32239,33378,35049,35558,35865,37473,38174,39642,39852,40082,42248,44751,44984,46148,46472,46546,48453,48869,48897,0,,120,166,167,182,210,219,228,267,271,281,313,316,318,322,333,350,355,358,374,381,396,398,400,422,447,449,461,464,465,484,488,488,0,
2340,10918,18762,20686,26259,26786,29146,33162,33914,38687,39285,45804,48163,49470,50546,50776,50864,54162,57198,58348,59606,60389,61083,61174,61511,64870,67347,67420,71601,71730,72103,73793,0,,23,109,187,206,262,267,291,331,339,386,392,458,481,494,505,507,508,541,571,583,596,603,610,611,615,648,673,674,716,717,721,737,0,
10578,21710,22969,27336,30602,32570,33095,34475,34640,36763,37080,41011,43092,44472,44636,45656,46874,47458,50848,52065,52947,53617,56628,59240,59816,59966,62959,63263,63447,63652,64270,64397,0,,105,217,229,273,306,325,330,344,346,367,370,410,430,444,446,456,468,474,508,520,529,536,566,592,598,599,629,632,634,636,642,643,0,
10364,11625,14430,22993,23343,24108,25361,26467,31064,31652,31764,32156,32330,35325,35546,36452,38019,38952,40531,41714,42786,43783,44394,45716,46754,48517,48786,49444,49556,50348,50807,51701,0,,103,116,144,229,233,241,253,264,310,316,317,321,323,353,355,364,380,389,405,417,427,437,443,457,467,485,487,494,495,503,508,517,0,
14909,21201,22210,24090,24353,25163,26965,27176,27632,28214,28353,28727,29327,31780,31876,33078,33693,34666,35675,36416,37221,37244,39037,39412,40001,40542,41486,41880,42077,42090,43156,43543,0,,149,212,222,240,243,251,269,271,276,282,283,287,293,317,318,330,336,346,356,364,372,372,390,394,400,405,414,418,420,420,431,435,0,
11305,11704,15292,15447,15709,21965,28948,33770,40428,42200,43298,44317,44433,47997,48651,49473,49621,50048,52719,53301,55771,55960,57353,57392,57501,58643,59961,62683,63499,64523,64976,65392,0,,113,117,152,154,157,219,289,337,404,422,432,443,444,479,486,494,496,500,527,533,557,559,573,573,575,586,599,626,634,645,649,653,0,
1370,5120,7230,11941,12747,15478,15985,18495,19750,21687,25982,28820,30054,30408,30449,31278,31575,31759,32282,33552,34108,34294,35064,36338,36742,37857,38019,38621,39015,40300,40640,40661,0,,13,51,72,119,127,154,159,184,197,216,259,288,300,304,304,312,315,317,322,335,341,342,350,363,367,378,380,386,390,403,406,406,0,
7410,9770,10376,10579,11231,16267,26096,31247,31322,31426,35820,37765,38165,38893,40902,41364,42372,43260,43335,44415,45269,46585,47166,50151,51608,52558,53527,54042,54143,54228,57544,58579,0,,74,97,103,105,112,162,260,312,313,314,358,377,381,388,409,413,423,432,433,444,452,465,471,501,516,525,535,540,541,542,575,585,0,
14381,16435,18856,20110,20793,23963,33676,35257,35315,35971,36973,37061,39002,39067,39786,39934,40290,40341,43319,44197,47356,47881,49332,50055,51126,53119,53332,55527,55698,58249,59807,60100,0,,143,164,188,201,207,239,336,352,353,359,369,370,390,390,397,399,402,403,433,441,473,478,493,500,511,531,533,555,556,582,598,601,0,
8330,20793,23287,23376,24469,26582,30310,33771,34439,34470,38318,38878,39434,40055,41148,46201,46202,47203,47267,49415,51128,53325,55220,55394,55972,56908,58713,58757,61448,62291,63470,64230,0,,83,207,232,233,244,265,303,337,344,344,383,388,394,400,411,462,462,472,472,494,511,533,552,553,559,569,587,587,614,622,634,642,0,
5560,6430,10204,11198,13079,13420,14109,14771,15805,17612,19606,20223,20274,21533,24345,25456,25578,27999,28767,30882,31167,33356,34000,36024,36354,37470,37637,38113,38509,38754,40128,41326,0,,55,64,102,111,130,134,141,147,158,176,196,202,202,215,243,254,255,279,287,308,311,333,340,360,363,374,376,381,385,387,401,413,0,
14551,15051,16575,16848,17256,17591,17628,21647,21736,24078,26261,26522,27663,27715,28194,32400,32581,36022,36709,37402,39068,40787,41752,42492,43151,43610,44122,45239,47433,47815,47889,49041,0,,145,150,165,168,172,175,176,216,217,240,262,265,276,277,281,324,325,360,367,374,390,407,417,424,431,436,441,452,474,478,478,490,0,
9120,14990,17555,17687,19946,20204,22044,22981,25771,26106,26109,26625,32785,33347,35670,35736,38144,40213,43309,44084,44986,47582,48306,50140,51318,51341,53462,54429,54667,56068,56959,57162,0,,91,149,175,176,199,202,220,229,257,261,261,266,327,333,356,357,381,402,433,440,449,475,483,501,513,513,534,544,546,560,569,571,0,
15536,16507,19967,22197,22654,23279,27558,27965,28527,31387,32344,32814,35432,35877,36413,38100,38454,38944,40026,40279,42501,43748,45025,45588,46004,46616,46668,48377,48388,49394,50184,53365,0,,155,165,199,221,226,232,275,279,285,313,323,328,354,358,364,381,384,389,400,402,425,437,450,455,460,466,466,483,483,493,501,533,0,
2200,3400,12272,12883,13100,15578,17535,18071,19726,21915,22075,22085,22088,22738,22799,23587,23794,24533,25176,25445,26041,27359,28037,28408,31231,31255,31580,32118,32598,32700,34519,34669,0,,22,34,122,128,131,155,175,180,197,219,220,220,220,227,227,235,237,245,251,254,260,273,280,284,312,312,315,321,325,327,345,346,0,
5800,7050,7270,10131,10713,11261,13267,14288,14384,20640,22056,22556,23207,23975,24870,30130,31349,31821,32043,33387,33989,37621,39751,40850,40956,43098,43382,44407,44672,44691,44865,46015,0,,58,70,72,101,107,112,132,142,143,206,220,225,232,239,248,301,313,318,320,333,339,376,397,408,409,430,433,444,446,446,448,460,0,
4640,7240,7720,11915,17579,22893,24736,26464,26567,26781,27405,27836,29798,29983,31239,31429,31492,32460,33223,33966,34215,36898,37029,37510,37523,37556,38615,38786,43442,44014,44128,47742,0,,46,72,77,119,175,228,247,264,265,267,274,278,297,299,312,314,314,324,332,339,342,368,370,375,375,375,386,387,434,440,441,477,0,
8270,14202,14545,15032,18770,23344,26271,26571,27523,28778,30850,33124,33901,35418,35857,38005,38662,39694,39869,41574,41938,42110,43457,44435,45619,45780,46230,46384,50595,50754,51586,51699,0,,82,142,145,150,187,233,262,265,275,287,308,331,339,354,358,380,386,396,398,415,419,421,434,444,456,457,462,463,505,507,515,516,0,
8800,14363,20555,20955,22522,23252,23763,25050,25374,28180,29489,31328,35255,36802,38769,39667,40214,40462,41629,42270,42753,45374,45782,46107,46273,46301,48246,48343,49012,49220,50650,51698,0,,88,143,205,209,225,232,237,250,253,281,294,313,352,368,387,396,402,404,416,422,427,453,457,461,462,463,482,483,490,492,506,516,0,
3590,5260,5310,7090,10633,16503,17460,18540,22674,29701,32327,34891,34930,35986,36142,36354,37727,39395,39403,40525,41212,41995,44114,45393,45591,45716,45917,46168,46410,46610,47927,48106,0,,35,52,53,70,106,165,174,185,226,297,323,348,349,359,361,363,377,393,394,405,412,419,441,453,455,457,459,461,464,466,479,481,0,
5570,10155,11574,12678,14300,29808,30983,31910,32117,34672,35404,35458,36992,37753,41181,46337,48668,48855,48913,49279,49628,49942,50278,50933,51014,51590,53242,53451,54873,55039,55101,55707,0,,55,101,115,126,143,298,309,319,321,346,354,354,369,377,411,463,486,488,489,492,496,499,502,509,510,515,532,534,548,550,551,557,0,
6100,7200,9900,12886,16325,17440,17884,20240,20375,23493,24154,24532,25590,27385,27468,29947,31181,31617,34349,34762,35823,36377,36872,37168,38649,39138,40056,41231,41350,41996,44077,45789,0,,61,72,99,128,163,174,178,202,203,234,241,245,255,273,274,299,311,316,343,347,358,363,368,371,386,391,400,412,413,419,440,457,0,
3420,12122,13854,22564,22805,22985,28404,30157,30656,32569,32772,38070,39062,41283,44410,45530,46564,47868,48669,49147,49184,49206,50671,52028,52544,52708,53008,54362,54498,54514,55113,55216,0,,34,121,138,225,228,229,284,301,306,325,327,380,390,412,444,455,465,478,486,491,491,492,506,520,525,527,530,543,544,545,551,552,0,
3020,14903,21302,21396,25312,25554,26180,32105,33042,34517,35797,38452,40804,40842,41504,41860,44282,44331,45595,47442,47927,49298,49560,49663,50387,52586,52896,53984,54526,54552,55421,55899,0,,30,149,213,213,253,255,261,321,330,345,357,384,408,408,415,418,442,443,455,474,479,492,495,496,503,525,528,539,545,545,554,558,0,
6530,15532,18366,24359,28534,30256,32547,33553,35015,37083,37212,37709,38727,41318,41424,42746,43218,44192,44928,45030,46150,46600,46996,47289,47854,47919,50546,50669,52554,53307,54089,54220,0,,65,155,183,243,285,302,325,335,350,370,372,377,387,413,414,427,432,441,449,450,461,466,469,472,478,479,505,506,525,533,540,542,0,
15812,18235,19806,24391,24644,25435,26554,29451,30968,31433,34243,37223,38953,42156,42208,44004,45168,45568,45626,46324,47615,49624,52082,52235,52652,53094,53135,53172,56496,57949,58533,58681,0,,158,182,198,243,246,254,265,294,309,314,342,372,389,421,422,440,451,455,456,463,476,496,520,522,526,530,531,531,564,579,585,586,0,
15175,16749,22148,28625,29413,30903,35108,37224,37537,38311,41132,41453,41683,42022,42073,42299,42351,43764,44371,44773,47025,48127,49569,49813,50838,54092,56478,57014,57288,57670,58806,59411,0,,151,167,221,286,294,309,351,372,375,383,411,414,416,420,420,422,423,437,443,447,470,481,495,498,508,540,564,570,572,576,588,594,0,
2630,7680,9360,11895,12764,16213,17373,17458,18656,19795,20638,21241,25129,27063,28465,28866,29212,29366,32949,34833,37342,40346,42081,42168,44743,45375,46365,46636,47208,48495,48837,48989,0,,26,76,93,118,127,162,173,174,186,197,206,212,251,270,284,288,292,293,329,348,373,403,420,421,447,453,463,466,472,484,488,489,0,
13382,15878,17312,17395,20505,23292,25593,28760,31346,31596,33958,34061,35080,37453,38114,39255,40051,40376,41473,42282,42821,43467,47148,47665,48490,49879,52029,52134,55445,57288,57311,57479,0,,133,158,173,173,205,232,255,287,313,315,339,340,350,374,381,392,400,403,414,422,428,434,471,476,484,498,520,521,554,572,573,574,0,
13568,19809,23340,24402,26719,26785,29088,30214,30900,32462,33489,34851,35523,36890,37420,38246,39448,40176,43540,43924,44220,44797,46169,47466,47673,48759,49221,50190,51022,51032,51810,52635,0,,135,198,233,244,267,267,290,302,309,324,334,348,355,368,374,382,394,401,435,439,442,447,461,474,476,487,492,501,510,510,518,526,0,
9730,13302,14571,15783,20754,24126,24484,27112,27251,27824,28365,29747,35540,36834,36904,37158,41692,41974,42549,42707,43822,43951,44763,45299,47067,51911,52370,53200,53300,54210,54561,54765,0,,97,133,145,157,207,241,244,271,272,278,283,297,355,368,369,371,416,419,425,427,438,439,447,452,470,519,523,532,533,542,545,547,0,