1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
799.9560884,21.62143847,9.603374748,15.01871378,1.553572498,4.150225626,7.06104834,5.873942377,0.241137725,0.750146545,1.344224981,1.057003179,0.830562128,0.850873101,1.518200546,1.186686596,1
799.8979654,13.33641867,6.164960618,8.987709729,1.001447004,1.655503563,5.701985565,3.879486353,0.176159356,0.356223006,0.982242713,0.680253649,0.299431805,0.401502364,0.885408358,0.572165133,1
790.0265479,17.70405721,7.354482837,12.80230352,1.07883784,3.237906611,5.187849734,4.169973925,0.196684517,0.596369884,0.880843287,0.751840168,0.556203704,0.664439783,1.043336094,0.982559065,1
792.1650521,16.58899743,12.75250209,14.02837564,1.761527874,3.485574585,9.625515374,6.473795527,0.30005133,0.654493277,1.66149677,1.17962993,0.950776885,0.973971023,1.728836864,1.505697268,1
788.4000143,11.13966042,6.439092161,7.283758708,0.813966151,2.131685414,4.893826014,2.875662599,0.122532391,0.385887426,0.805235195,0.504986939,0.405389039,0.591322707,0.826575849,0.727671699,1
797.0739268,13.99114726,12.45685296,15.34499014,1.776544711,4.331757086,11.11746669,6.8619962,0.268572478,0.672979063,1.932337259,1.151849314,0.96143813,0.962167824,2.195136723,1.930969514,1
834.6306801,7.863848654,4.103040567,4.342984735,0.710697289,1.042206622,2.911627482,1.684038992,0.109297102,0.205234243,0.476419982,0.272932803,0.269085557,0.24176817,0.679931883,0.471226407,1
779.0028386,14.56807216,8.160802228,10.67870495,1.597945759,3.030911452,7.738680663,6.428520701,0.245994979,0.510945435,1.266391038,0.982598331,0.5278627,1.000618172,1.599012929,1.462987393,1
781.7394135,16.04833133,9.47421064,14.8632479,1.327874165,3.450765609,8.654353238,4.895395245,0.215063722,0.61237125,1.5160875,0.841511926,0.62162557,0.624146447,1.53448935,1.075743418,1
786.0890443,17.45989237,7.700331213,10.20415364,1.010872996,2.857040627,4.257880407,3.29035956,0.188935279,0.495564583,0.712623811,0.594890147,0.46245552,0.669242877,1.177006165,1.146416999,1
785.2921914,16.8719272,11.63292817,13.75575369,2.101618633,4.229696157,9.726003258,6.776152071,0.29199114,0.717556879,1.605514116,1.122194551,0.780976378,0.877537359,2.129887597,1.891271179,1
781.936853,15.76451775,8.976169626,15.09619805,1.807257318,3.353351235,9.75480746,7.566833548,0.212929851,0.59693422,1.667200467,1.167379413,0.903140147,0.922720865,2.098756497,1.765422835,1
780.9674174,17.6934563,11.50504487,12.37299622,1.274771168,2.941995025,9.474402855,5.433813003,0.232328609,0.552829168,1.613592819,1.002273238,0.553556932,0.757147144,1.817624212,1.198372972,1
785.5771255,20.36616882,14.01529261,12.87920712,2.132875479,4.140075268,12.0067807,6.587859637,0.287183729,0.657087871,1.977477338,1.043522286,0.845144366,0.95255358,2.592479487,1.623661419,1
781.1915403,17.29683812,8.693320017,13.76874709,1.105372879,3.295305275,7.512989554,4.050277181,0.195731295,0.643757363,1.216412578,0.724623225,0.606207357,0.829972962,1.290565065,1.1072659,1
777.6168096,15.66551365,8.982011038,11.19263326,1.69308663,3.712487225,7.017106384,6.491666157,0.259726296,0.575394963,1.07079094,1.012479021,0.572159134,0.886565602,1.336741765,1.461979296,1
779.7526722,20.69445638,12.64871748,14.22399738,1.72737894,3.560284578,10.68065594,7.394175412,0.291147345,0.639035358,1.868412632,1.218637561,0.668248783,0.637491809,2.012103277,1.447865414,1
777.809252,12.49457175,9.147848872,10.86174059,1.777292703,2.662039392,7.897699639,5.927984072,0.251623081,0.395480168,1.266430044,0.979369368,0.822316447,1.133211227,1.693186401,1.506609649,1
781.2527607,17.25820697,9.298884681,14.27258981,1.874034871,3.537826724,10.52349275,6.387244022,0.280507148,0.582384093,1.748700935,1.117648429,0.734244327,0.770365798,1.983475832,1.804006924,1
776.4058016,11.94727966,9.726198173,8.846803318,1.33976939,2.81726062,6.981325649,5.891972351,0.155871602,0.467777937,1.236781874,1.026041043,0.552571852,0.847039362,1.321651472,0.976685926,1
833.2858599,18.66129167,4.283679229,3.92021426,1.394342944,1.347588604,1.547794942,1.430861334,0.265283165,0.227704587,0.289936679,0.245581529,0.241108599,0.317973683,0.335445544,0.372233534,1
819.8120709,7.115799586,2.497291101,2.214178056,0.662365228,0.725035602,1.139232739,0.952436058,0.111166941,0.105638125,0.220779129,0.148858405,0.122230582,0.169161171,0.267298889,0.266604024,1
812.6904955,7.368975374,3.289721877,2.252244141,0.641675242,1.100178635,1.385058687,1.322601626,0.116001725,0.154686829,0.233017986,0.202557101,0.260293778,0.304818961,0.335489372,0.430559493,1
812.9981537,9.772697853,3.685480424,3.832069122,0.826031255,1.013315101,1.712046301,1.507206074,0.137657184,0.175247417,0.294802627,0.278814412,0.296771606,0.353751595,0.448901261,0.417224872,1
782.1502301,4.170954327,1.926198294,2.349793603,0.431893293,0.974491441,1.614043539,1.410393262,0.066715589,0.139521113,0.275541846,0.22738986,0.238694628,0.311369211,0.290112098,0.326750707,1
896.1484107,21.42620342,7.434786194,6.063361,1.353020555,1.550140065,3.394486872,2.207418167,0.294105132,0.290957226,0.657172917,0.372835678,0.311641667,0.490466084,0.736422162,0.552266673,1
803.3421931,6.680202416,2.129268935,2.447087096,0.795240999,1.337636601,1.515111246,1.45349744,0.108779235,0.175011946,0.276387234,0.218820874,0.304020778,0.334592765,0.329390188,0.456541965,1
797.0186238,5.44416158,2.269541186,2.639889966,0.628544325,1.198544731,1.950419969,1.406020316,0.096350675,0.161363966,0.336699769,0.210778731,0.315408851,0.339621381,0.358538339,0.436234406,1
899.2350997,23.10296313,5.611741441,3.777851186,1.418805359,1.354447521,1.285489484,1.202790763,0.282005087,0.210166156,0.244154809,0.20067041,0.239101982,0.316518308,0.292839483,0.304723212,1
844.3516323,12.20267477,3.334069901,2.229438161,0.713794923,0.736841733,1.097992916,0.73311691,0.163438925,0.132177394,0.180719885,0.121112671,0.113206909,0.177674686,0.207091233,0.202624397,1
934.6844965,17.55195072,4.244009829,4.356805449,1.046026784,1.065660707,1.134180145,1.13992455,0.210520179,0.190487101,0.186630734,0.182079415,0.145129105,0.219702123,0.242744082,0.250655794,1
779.684859,3.622506654,1.858218511,1.889545577,0.432791143,0.620979612,1.273118208,1.115109351,0.065118277,0.102238547,0.232589677,0.155906646,0.199544935,0.295805276,0.339357714,0.270661761,1
842.401327,14.19279054,5.591673181,4.484577842,0.985019494,1.063509662,2.518410597,2.311877623,0.20422903,0.164735974,0.472193881,0.391241077,0.202233616,0.330827957,0.432745021,0.472963984,1
818.2228448,8.684825034,3.021653239,2.236766223,0.555807246,0.763017569,0.985791071,1.056097347,0.120467426,0.116734949,0.168547907,0.189081198,0.176477839,0.26550304,0.271805655,0.27922919,1
834.1917512,8.427150031,2.709470704,2.384862903,0.629750465,0.860151746,1.229456454,1.131572196,0.114761106,0.119374556,0.220851542,0.169639989,0.109550933,0.275017177,0.278248452,0.298917281,1
806.9742835,8.663175316,2.913828421,3.064576913,0.517813503,1.180431645,1.455524759,1.022687377,0.09167697,0.172804282,0.24797987,0.167831848,0.212645338,0.285409298,0.347421078,0.388369884,1
786.3952072,5.229078735,2.041900011,1.995615436,0.394325733,0.809124835,1.165577197,1.386934318,0.065134765,0.114848641,0.187539563,0.200715498,0.193903891,0.262808981,0.257962673,0.234887327,1
863.0732665,44.37838191,11.58525794,9.96135085,3.066121522,3.522331294,2.773668971,2.660009068,0.627468975,0.582197478,0.46214601,0.454755352,0.729999662,0.853421106,0.707326913,0.805917941,1
820.9298868,22.12445862,7.948683447,12.06081089,1.743633713,4.530292429,4.714309099,4.267833073,0.258335245,0.728876113,0.762732315,0.672365856,0.587602299,1.101900906,1.099065737,1.220697157,1
810.6724423,24.57368858,7.28863292,10.51652867,1.785307252,4.435574613,4.937468222,4.693924125,0.273404294,0.694006076,0.825435841,0.707441203,0.592349945,0.970458285,1.078458529,1.360622188,1
816.6872696,20.69529447,6.065623377,9.004651962,1.109429445,2.526498819,2.915041455,2.656251193,0.232518046,0.459658986,0.493924505,0.475359327,0.322630468,0.458774454,0.450779186,0.736178616,1
819.3990043,30.87324144,8.07271657,11.05126778,1.649295606,3.588568574,2.557866547,4.149603243,0.323404878,0.61016047,0.496730005,0.681436837,0.476360603,0.823881706,0.680977704,0.860471548,1
786.2092321,17.52007315,5.297960479,14.80929353,1.124623401,2.707776668,2.079378534,4.551712089,0.164102193,0.528148019,0.38735783,0.81528605,0.335124415,0.610082224,0.582915586,0.782623306,1
855.4100466,19.21377548,20.7562305,5.832770728,1.295269534,1.359632376,21.0005226,2.488323557,0.269031832,0.240745369,3.82625089,0.427078776,0.219713252,0.367161655,2.395393933,0.460473076,1
789.348371,13.62879472,4.621334789,4.428388271,0.883681744,1.65108821,2.016655598,2.275295741,0.137701334,0.267932079,0.334639167,0.380268785,0.341981843,0.558548774,0.527796853,0.612233891,1
859.3647646,16.11912497,9.636494409,8.678741904,1.457119988,2.280114933,4.468380606,2.792783382,0.276786839,0.363442596,0.800006122,0.468064978,0.358177377,0.644485792,0.865362493,0.742169082,1
793.3027652,12.36754339,3.962380121,4.938170077,0.796245829,1.542616367,2.085065763,2.184370124,0.169177089,0.24296757,0.369877598,0.356615615,0.35218514,0.57302023,0.517164895,0.62907942,1
868.1393199,24.425609,7.436825319,6.255215113,1.447254542,1.529146848,3.34043817,2.310416221,0.277881706,0.271594605,0.673375265,0.419694042,0.392264492,0.481067686,0.605518449,0.459620022,1
803.2250637,14.09882989,4.705624969,4.893612135,1.374215894,2.008579229,2.254594035,1.871598482,0.212298043,0.2790707,0.415356269,0.302575465,0.52358476,0.505324217,0.542862622,0.580617518,1
897.0702715,25.62640926,11.38249156,5.764011637,1.820837947,1.233426271,4.906947653,2.504489629,0.360833255,0.235223298,0.884165973,0.405623698,0.31444899,0.438617316,0.773566578,0.540710945,1
818.6797069,16.74382958,4.659482396,3.486104816,1.014093137,1.086740133,1.200587458,0.948119808,0.211354022,0.212249924,0.213420665,0.167952833,0.154161311,0.19461758,0.230862921,0.212840147,1
779.0904888,5.234171515,1.532256163,2.701315105,0.484480115,0.927729888,1.123160984,0.88822751,0.064584598,0.139326631,0.187829764,0.164172577,0.180403105,0.18402508,0.249916455,0.306237312,1
779.0904888,5.234171515,1.532256163,2.701315105,0.484480115,0.927729888,1.123160984,0.88822751,0.064584598,0.139326631,0.187829764,0.164172577,0.180403105,0.18402508,0.249916455,0.306237312,1
806.3745199,3.770075491,0.919210314,0.550193452,0.258970347,0.25896389,0.248393715,0.321883672,0.053876331,0.036711983,0.046109175,0.044885078,0.059347266,0.078463702,0.047443771,0.094486639,1
826.0736965,29.64536816,7.066738047,9.207715449,1.493950434,2.495155242,1.727258534,1.598688632,0.31089037,0.46330568,0.330484275,0.274082252,0.207447836,0.338191428,0.426494171,0.367530833,1
781.1555279,2.587152872,1.278156756,1.768234906,0.497319467,0.690752348,1.055400019,0.896437302,0.044372761,0.091778039,0.182652574,0.13373618,0.280811342,0.265695818,0.228163558,0.208503119,1
814.4195273,15.52278062,3.447039832,3.618107139,1.018261224,1.081316615,1.296729283,1.119034522,0.192702835,0.214124085,0.221177874,0.172500946,0.14650614,0.247465742,0.21790374,0.270341021,1
939.0519786,24.08192037,5.30603927,3.733090344,1.490681823,1.095555439,1.040492924,1.075852505,0.286268978,0.202806737,0.195740244,0.188086864,0.179590793,0.233136858,0.311936995,0.27637404,1
807.9347043,16.00318676,4.049694248,3.219819148,1.1066879,1.10377839,1.366141267,1.463415515,0.206402702,0.19655335,0.252037353,0.251984992,0.230684046,0.347133185,0.23972646,0.352893645,1
784.5677209,4.740888574,1.819946507,2.148526017,0.391195454,0.538284924,0.789599875,0.678361658,0.059320527,0.087150776,0.144927169,0.106670279,0.143871366,0.169117008,0.186222306,0.245834988,1
838.5450203,14.57815588,3.825900792,2.983307158,1.101590991,0.735359233,1.301726945,0.982404075,0.206384177,0.127648443,0.239095161,0.158718829,0.233622046,0.287367005,0.228939845,0.233214515,1
901.6586281,22.81436895,7.246843782,4.322712816,1.620001073,1.150596404,1.37231532,1.63791238,0.323103313,0.209324469,0.245197462,0.28219617,0.231704958,0.324608287,0.338829184,0.319705704,1
772.6012795,2.376002704,1.453013275,1.300512845,0.284892492,0.583849067,0.991977019,0.850833114,0.03869564,0.089662567,0.173723965,0.13489884,0.13677925,0.200669097,0.260628746,0.305720456,1
813.2699364,16.38710749,6.583692447,3.930062604,1.130078983,1.444378334,1.904601156,1.910429801,0.290908359,0.245640843,0.344215185,0.319388385,0.336369699,0.537468289,0.607314354,0.6074921,1
780.504111,4.828287705,2.639391399,2.994769991,0.660860547,1.003293259,2.08589398,1.757847778,0.09175026,0.152962766,0.400836392,0.295105398,0.355792496,0.446802212,0.455549816,0.56852532,1
806.2095214,15.42219286,4.700848952,3.528463888,1.244022713,1.35719928,2.323895898,2.099747018,0.277107154,0.249148772,0.4128211,0.355177902,0.305426876,0.487914792,0.381680839,0.564770068,1
769.2856439,3.169319458,1.657971853,1.63727601,0.405420447,0.810019587,1.271445442,1.06865898,0.054666352,0.120936202,0.208720825,0.161647251,0.18302433,0.245547972,0.283230347,0.316794815,1
798.5305553,17.85293019,4.505290074,3.411801036,1.379909294,1.497040201,2.967280519,2.25743564,0.281927527,0.239627782,0.518751665,0.356836794,0.547292918,0.54585562,0.489338234,0.686658662,1
755.1487607,1.279412143,0.921972451,0.786058761,0.224424582,0.319724114,0.75922779,0.530965367,0.027110033,0.047231432,0.136576421,0.09122731,0.102919256,0.165954884,0.1439085,0.165550312,1
767.235673,6.154830265,1.905820855,2.121510826,0.565099991,0.797581287,1.28682494,1.106227914,0.106079398,0.137320715,0.23709773,0.180715667,0.23980351,0.346979525,0.335423483,0.319590285,1
764.1321391,5.335350713,1.932725832,1.439101754,0.442614229,0.718216863,1.07487849,0.914558731,0.098570123,0.104475476,0.188481982,0.151100835,0.236461604,0.272466541,0.255914358,0.349080956,1
749.0817031,2.233434918,1.583061701,1.434005889,0.369507723,0.628311475,1.076603669,1.164143063,0.044190725,0.080509059,0.173625563,0.149750808,0.203788479,0.299069811,0.266654541,0.347662802,1
750.1038543,3.149047589,1.612793225,1.096919013,0.344961434,0.490734139,1.011519855,0.813005861,0.062498304,0.092068801,0.175381305,0.151565873,0.163278596,0.231607632,0.236039522,0.2839706,1
737.839823,1.179934694,0.754084398,0.808528335,0.255850858,0.364327402,0.68693773,0.727643804,0.029951689,0.059246017,0.114679204,0.10883279,0.14090199,0.172331112,0.149585794,0.183622383,1
750.474445,4.862997348,2.210551991,1.422697872,0.58020052,0.706669481,1.228736454,0.826693733,0.10471435,0.116499292,0.24091739,0.143129831,0.210409833,0.278368502,0.22350542,0.241120199,1
773.394612,9.486110646,2.988626588,2.053363571,0.619543551,0.803511663,1.067966857,1.018867697,0.151951052,0.142645999,0.194365973,0.174163571,0.223902753,0.336699376,0.273041244,0.326495288,1
751.219303,1.739208206,1.216891375,1.530732247,0.33595239,0.586272454,0.725469195,0.95077528,0.053864609,0.097550417,0.161770182,0.169361452,0.145806703,0.2558258,0.190953223,0.259027958,1
799.4743098,15.72443678,5.371838401,2.895016646,1.160083655,1.207497409,2.273742696,1.716735591,0.257133876,0.193242084,0.406628494,0.313496559,0.276021855,0.4337261,0.491498873,0.44702773,1
768.0169307,5.724706456,2.444000719,3.667512893,0.692172868,1.546300557,1.976053772,2.040364576,0.078589061,0.204675115,0.325039793,0.30926384,0.567817968,0.747949794,0.467946216,0.750311665,1
771.9139063,5.973515553,2.717465101,2.013142046,0.662226048,1.126177357,1.649498435,1.175242077,0.123737045,0.154176949,0.320050408,0.193250258,0.376915592,0.43424978,0.362725027,0.491448721,1
752.9101047,5.483162476,2.12839965,2.298115742,0.590124634,0.710986885,1.373285568,1.172052353,0.118804131,0.107057163,0.263108911,0.190323456,0.189906996,0.284332238,0.266842216,0.380235578,1
773.7924636,10.24095963,3.47451028,2.418622372,0.956327822,1.217986485,1.483688241,1.032348838,0.188691463,0.182007325,0.289955085,0.168614213,0.333617405,0.425100396,0.317662622,0.384190508,1
752.1024131,2.252361125,1.492994599,1.421848267,0.388071496,0.601998769,1.471847533,0.938559046,0.060901829,0.088042726,0.238016124,0.174265539,0.273918186,0.257757788,0.2741167,0.334791948,1
777.6188597,9.517432406,3.02671931,2.338252731,1.023251633,0.915330436,1.5781293,1.135749209,0.172702864,0.143309113,0.284108052,0.184061464,0.251497432,0.386177734,0.326617143,0.452667912,1
753.3023959,2.849805131,1.800486477,1.53378485,0.512354169,0.717613459,1.191608401,1.000947507,0.075886608,0.111197585,0.199504016,0.161800922,0.216136884,0.328851482,0.349574389,0.321224393,1
765.3571687,7.050765996,2.672467349,1.814360182,0.671953813,0.956707203,1.530725202,1.138904712,0.141388286,0.132939211,0.245890552,0.164447649,0.243836965,0.405357681,0.297419643,0.364462798,1
804.3065706,19.45729125,5.38203166,3.49632023,1.098166974,0.997301276,1.727589701,1.058883167,0.215153563,0.192306858,0.301254879,0.20185182,0.267833573,0.305662331,0.41623406,0.302182779,1
758.1081047,6.108347716,2.195343364,1.553080236,0.623682537,0.95719628,1.256503496,1.027760153,0.125494752,0.14671884,0.238872178,0.178744085,0.285098706,0.373470803,0.294566104,0.367821459,1
748.2876857,2.115206549,1.649258832,1.322312872,0.370482378,0.487847136,1.094767909,0.757364637,0.04910215,0.083850247,0.201120057,0.14237582,0.172431036,0.244820537,0.229661158,0.26675102,1
751.2464565,6.211717825,2.59253707,1.926822125,0.771262707,1.01623985,1.466221213,1.540823784,0.147677026,0.161754739,0.299582328,0.278668959,0.380282979,0.45848206,0.397348418,0.536808572,1
751.7215245,4.397275498,2.063016465,1.261991808,0.469483223,0.546583931,1.342976358,0.719293046,0.085415885,0.095078618,0.238557748,0.133129133,0.190311849,0.269654827,0.228871048,0.299545892,1
745.2732296,2.877461513,1.522092018,1.115747929,0.502600494,0.898555858,1.474999597,1.297105146,0.065377523,0.116322668,0.270467245,0.174232949,0.332568664,0.462393551,0.32482545,0.401856319,1
811.9795319,9.552780011,2.200380574,2.566737856,0.563822624,0.517768154,0.598606093,0.481468852,0.122394471,0.118341791,0.122071943,0.092914715,0.071612588,0.065889121,0.080813769,0.078781518,1
816.0974963,7.125454627,1.535626416,0.794188895,0.363606601,0.179610676,0.145769758,0.122748514,0.092584173,0.041287825,0.030309648,0.028229528,0.026579589,0.025106063,0.024903636,0.027030445,1
807.9187512,6.290622312,1.283462053,0.734382627,0.333992545,0.16367461,0.079052666,0.106069745,0.081828334,0.038384192,0.019964936,0.02411332,0.024393859,0.020456634,0.017593802,0.023764022,1
823.9371655,6.185484359,1.329692749,1.166144999,0.322973221,0.24286896,0.118085393,0.138448045,0.07610611,0.054486973,0.022505093,0.029516804,0.033166049,0.025149918,0.020848368,0.027547063,1
822.5971253,17.87504334,4.010878147,3.090459239,0.876982979,0.694981754,0.400220495,0.357624858,0.212333374,0.165818125,0.079945688,0.087780836,0.049661221,0.074045797,0.090351398,0.059077618,1
826.2294178,11.7492942,2.671711221,3.070361937,0.610941383,0.631868445,0.486023405,0.574326638,0.143459348,0.146273082,0.102130884,0.105382846,0.096176873,0.076531578,0.090100062,0.067802652,1
865.5996615,40.26780509,7.917660425,6.250750546,1.85157864,1.381440532,0.710756232,0.863735098,0.440956613,0.318849954,0.152230842,0.196915116,0.083536211,0.083123813,0.106373254,0.104795593,1
865.2387327,38.71961669,8.109125572,5.635953385,1.81361437,1.333814263,0.66239951,0.584882104,0.449877781,0.299040929,0.13216251,0.144779292,0.071578385,0.080472545,0.112638418,0.079267593,1
815.1980969,10.61455684,2.131511221,3.645997996,0.450244446,0.77015007,0.677531847,0.730451866,0.099763256,0.160717394,0.1275542,0.15354154,0.051235523,0.069714596,0.126047146,0.079741932,1
812.0890395,8.922582502,1.699050905,2.164097288,0.41068651,0.493181993,0.1735053,0.346598107,0.08886248,0.102047597,0.035517642,0.075856786,0.045003907,0.041375808,0.042238767,0.046240664,1
798.1370803,4.587543482,1.037247765,1.372450303,0.216126685,0.316059818,0.278187806,0.227453538,0.048618413,0.066172036,0.051022623,0.04711762,0.021205996,0.022941132,0.045437944,0.0241925,1
893.8653715,51.07290501,9.161290046,12.03777733,2.135303715,2.631408317,0.426410793,0.672291981,0.521294001,0.632674187,0.126380766,0.162035102,0.040679714,0.065338132,0.041914604,0.0497621,0
999.9264403,54.1870972,10.50461363,4.576371538,2.488022384,1.027327819,0.210291374,0.454748309,0.624078106,0.244274002,0.054729362,0.099199396,0.028397744,0.037830245,0.023283158,0.034607613,0
1112.151405,31.82222801,7.306871129,2.108615322,1.781972826,0.476149184,0.106460837,0.20342329,0.442196633,0.110071431,0.028347983,0.043256624,0.023136237,0.02318791,0.01547576,0.024163157,0
1150.079881,38.296033,8.862443018,2.78871806,2.139423244,0.602386458,0.167799582,0.222537123,0.525428883,0.149698397,0.038865099,0.049133298,0.025261703,0.028828003,0.014464246,0.026972373,0
961.8765352,43.0749433,9.306007743,3.311404727,2.242425363,0.771860608,0.242825294,0.223590429,0.556079888,0.187306213,0.051501558,0.050620833,0.047663558,0.032359255,0.020687317,0.024730274,0
908.9335678,35.06424774,7.256510609,4.313283746,1.759923944,0.934220509,0.242149324,0.324626872,0.4285715,0.237699656,0.06206208,0.074349659,0.043337969,0.044527224,0.035366981,0.039147087,0
952.7110051,35.34238267,7.50942309,2.205247695,1.780318884,0.491075346,0.206570668,0.243985374,0.449061749,0.120219252,0.042968557,0.054554033,0.022392991,0.022893195,0.01847071,0.022471827,0
963.2658928,25.23487078,5.872924587,1.740499561,1.437936595,0.393157371,0.155187142,0.146327748,0.35945352,0.093276829,0.034756832,0.031092508,0.015632637,0.015943222,0.016885071,0.018530688,0
1018.983769,29.52581852,6.921684786,1.326544459,1.740620706,0.318187304,0.110671519,0.115841951,0.415082976,0.075408211,0.025815317,0.021792912,0.017103202,0.013422678,0.012782048,0.016166569,0
1018.904836,38.54317301,8.474098856,2.395213288,2.033245226,0.530467763,0.142376401,0.146116861,0.512961308,0.131218313,0.029997085,0.029933553,0.019063835,0.019066936,0.012544427,0.01731701,0
1039.564847,42.70288819,9.939388144,4.32117127,2.412215237,0.949405123,0.268670171,0.25602515,0.590850206,0.237576095,0.05834547,0.055488659,0.023577674,0.024658005,0.016843989,0.018082098,0
987.8166624,54.71755995,11.70524701,3.164259375,2.878830084,0.780923855,0.249617759,0.200673707,0.703243767,0.180360005,0.058424283,0.046026824,0.034037558,0.022682602,0.021304658,0.026165336,0
998.3495978,54.06107103,12.08595812,3.3363372,2.872439557,0.805531777,0.231049876,0.149821375,0.711077298,0.197418086,0.053365233,0.033973422,0.026667812,0.020889448,0.019280202,0.016902836,0
957.9167264,37.69500945,8.628105902,2.237345589,2.066291954,0.517323423,0.180239706,0.091136078,0.509014852,0.125989528,0.041933371,0.019821841,0.01698259,0.011326127,0.017614629,0.013454788,0
925.0443535,21.93300051,5.235824763,1.564367091,1.256328505,0.369089159,0.111577236,0.094008542,0.312458943,0.087522666,0.024367852,0.020763738,0.012153584,0.010681714,0.011289179,0.010531266,0
969.4334772,43.92667577,9.934225531,2.763517529,2.366093485,0.706341274,0.441697019,0.242573389,0.573380209,0.162822476,0.087833607,0.048113962,0.029819535,0.034120218,0.044812715,0.035875197,0
904.1733739,34.00550966,7.52419108,2.840686207,1.817829312,0.660903853,0.373448433,0.239170982,0.451618886,0.159174674,0.069953966,0.048858156,0.025701163,0.033171058,0.068605296,0.036367628,0
883.1880953,30.46215674,6.827117204,2.795768145,1.623394674,0.623359303,0.372728443,0.245497523,0.39764827,0.147261039,0.074276656,0.051928381,0.027864293,0.0314424,0.051406496,0.032678927,0
914.4731905,37.49338663,8.334259835,3.222321155,1.980929051,0.76595184,0.270309762,0.259651292,0.486728896,0.185842425,0.059206592,0.050589506,0.028359302,0.026437385,0.028519316,0.022999441,0
857.6111962,26.67227689,5.593744176,2.228925462,1.337177163,0.542340242,0.156773618,0.173018759,0.3323636,0.128839196,0.037905827,0.036419516,0.022443751,0.021573894,0.015986824,0.022758946,0
858.1411903,27.10293298,5.63682059,2.632473061,1.384533975,0.610651251,0.148681929,0.131070893,0.33312119,0.150876055,0.033497071,0.031988994,0.023147141,0.019969266,0.016150691,0.018373478,0
804.3585117,3.883184191,1.697558646,1.988871243,0.34397043,0.463790662,0.947075562,0.607499608,0.058618167,0.093803656,0.210765958,0.131789285,0.105980276,0.101021425,0.141329345,0.104098609,0
798.3961566,3.002305654,1.667057515,1.847778429,0.272015693,0.42679672,0.973955062,0.483862219,0.051149184,0.095767723,0.208987771,0.108873689,0.124433272,0.122618809,0.187127417,0.095343393,0
800.6530789,3.324904169,1.357567695,1.929128993,0.249598542,0.479203638,0.958506735,0.541248283,0.048413039,0.106219804,0.201827044,0.11556204,0.130706415,0.095014106,0.139391519,0.098336976,0
824.3865256,4.968304667,1.543654703,1.710006486,0.389880422,0.403622473,0.965747232,0.631739172,0.069912599,0.094826315,0.193443476,0.139918332,0.156373533,0.102372113,0.145831842,0.092310778,0
802.5994678,4.242698167,1.560088457,2.066979335,0.342249683,0.446211258,0.842104263,0.716229822,0.053733291,0.095461745,0.178958823,0.146111811,0.132979696,0.128031358,0.132769141,0.125798615,0
816.9160057,5.478924729,2.064577016,2.622297591,0.407125655,0.593467765,0.951777728,0.827851767,0.082930421,0.11532294,0.193561888,0.158253722,0.199083559,0.189789236,0.174234045,0.171585462,0
818.09322,4.960662287,1.863316809,1.945631384,0.417489327,0.563409349,0.954597868,0.830369932,0.081841933,0.091940369,0.202826886,0.151132377,0.232609506,0.174131023,0.192693732,0.139706538,0
808.4847903,3.305639295,1.57342678,2.447980991,0.345400444,0.561741488,1.023763432,0.587434861,0.059363791,0.110419363,0.231277162,0.145388502,0.196263456,0.159371775,0.174872854,0.175207109,0
800.6534512,4.168997664,2.11471648,1.94927801,0.423286853,0.515665629,0.890157164,0.680784479,0.070173369,0.117718866,0.189461976,0.162943907,0.254414113,0.180147742,0.215784659,0.147048011,0
805.4456725,4.69168933,2.039040447,2.345652207,0.452658431,0.564781607,0.95904528,0.815129106,0.075662001,0.126487279,0.201032723,0.183325198,0.201560945,0.17102341,0.213942539,0.17928302,0
813.4604477,3.992690476,1.845567615,1.992447709,0.437793579,0.703313429,0.996740245,0.723419287,0.075616329,0.105373239,0.177605037,0.156426173,0.188702872,0.196064615,0.174476063,0.169136978,0